time;user0;user1;
0.106993;-0.000857115;0.0193794;
0.107003;0.000401204;-0.0122683;
0.107013;0.00165794;-0.0438639;
0.107023;0.00290813;-0.0752732;
0.107033;0.00414685;-0.106363;
0.107043;0.0053692;-0.137002;
0.107053;0.00657036;-0.167063;
0.107063;0.00774559;-0.19642;
0.107073;0.00889025;-0.224954;
0.107083;0.00999983;-0.252549;
0.107093;0.0110699;-0.279097;
0.107103;0.0120964;-0.304492;
0.107113;0.013075;-0.328638;
0.107123;0.0140021;-0.351444;
0.107133;0.0148739;-0.372826;
0.107143;0.0156871;-0.392707;
0.107153;0.0164383;-0.411017;
0.107163;0.0171246;-0.427693;
0.107173;0.0177434;-0.442679;
0.107183;0.0182921;-0.455925;
0.107193;0.0187686;-0.467388;
0.107203;0.0191711;-0.477033;
0.107213;0.0194979;-0.484828;
0.107223;0.0197478;-0.49075;
0.107233;0.0199197;-0.494782;
0.107243;0.020013;-0.49691;
0.107253;0.0200273;-0.497128;
0.107263;0.0199626;-0.495436;
0.107273;0.0198191;-0.491839;
0.107283;0.0195974;-0.486347;
0.107293;0.0192984;-0.478978;
0.107303;0.0189232;-0.469753;
0.107313;0.0184733;-0.458702;
0.107323;0.0179505;-0.445859;
0.107333;0.0173568;-0.431266;
0.107343;0.0166947;-0.414971;
0.107353;0.0159666;-0.397028;
0.107363;0.0151756;-0.377499;
0.107373;0.0143246;-0.356452;
0.107383;0.0134172;-0.333963;
0.107393;0.0124568;-0.310114;
0.107403;0.0114472;-0.284995;
0.107413;0.0103924;-0.2587;
0.107423;0.00929665;-0.231334;
0.107433;0.00816419;-0.203003;
0.107443;0.0069995;-0.173822;
0.107453;0.0058072;-0.14391;
0.107463;0.00459197;-0.113391;
0.107473;0.00335863;-0.0823921;
0.107483;0.00211202;-0.0510438;
0.107493;0.000857087;-0.0194786;
0.107503;-0.000401232;0.0121691;
0.107513;-0.00165797;0.0437648;
0.107523;-0.00290816;0.0751741;
0.107533;-0.00414688;0.106264;
0.107543;-0.00536923;0.136903;
0.107553;-0.00657039;0.166964;
0.107563;-0.00774562;0.196322;
0.107573;-0.00889028;0.224856;
0.107583;-0.00999985;0.252451;
0.107593;-0.01107;0.278999;
0.107603;-0.0120964;0.304394;
0.107613;-0.0130751;0.328541;
0.107623;-0.0140022;0.351347;
0.107633;-0.014874;0.372729;
0.107643;-0.0156871;0.39261;
0.107653;-0.0164383;0.410921;
0.107663;-0.0171246;0.427597;
0.107673;-0.0177434;0.442583;
0.107683;-0.0182921;0.455829;
0.107693;-0.0187687;0.467293;
0.107703;-0.0191711;0.476937;
0.107713;-0.019498;0.484733;
