time;V(/OUT_N);V(/OUT_SINGLE);
9.00869;1.27404;4.68705;
9.0087;1.27285;4.67863;
9.00871;1.27186;4.67145;
9.00872;1.27107;4.66552;
9.00873;1.27049;4.66086;
9.00874;1.27012;4.65751;
9.00875;1.26997;4.65546;
9.00876;1.27002;4.65474;
9.00877;1.27028;4.65533;
9.00878;1.27076;4.65725;
9.00879;1.27144;4.66048;
9.0088;1.27233;4.665;
9.00881;1.27342;4.67081;
9.00882;1.27471;4.67788;
9.00883;1.27619;4.68618;
9.00884;1.27786;4.69567;
9.00885;1.27971;4.70633;
9.00886;1.28174;4.7181;
9.00887;1.28393;4.73095;
9.00888;1.28627;4.74481;
9.00889;1.28876;4.75965;
9.0089;1.2914;4.77539;
9.00891;1.29415;4.79198;
9.00892;1.29703;4.80935;
9.00893;1.30001;4.82743;
9.00894;1.30308;4.84616;
9.00895;1.30624;4.86545;
9.00896;1.30946;4.88523;
9.00897;1.31274;4.90543;
9.00898;1.31606;4.92595;
9.00899;1.31941;4.94674;
9.009;1.32278;4.96769;
9.00901;1.32616;4.98872;
9.00902;1.32952;5.00976;
9.00903;1.33286;5.03073;
9.00904;1.33616;5.05153;
9.00905;1.33941;5.07208;
9.00906;1.3426;5.09231;
9.00907;1.34572;5.11214;
9.00908;1.34875;5.13148;
9.00909;1.35168;5.15027;
9.0091;1.3545;5.16841;
9.00911;1.3572;5.18586;
9.00912;1.35976;5.20253;
9.00913;1.36218;5.21835;
9.00914;1.36445;5.23328;
9.00915;1.36656;5.24725;
9.00916;1.3685;5.26019;
9.00917;1.37026;5.27207;
9.00918;1.37184;5.28284;
9.00919;1.37323;5.29245;
9.0092;1.37442;5.30087;
9.00921;1.37541;5.30805;
9.00922;1.3762;5.31399;
9.00923;1.37678;5.31864;
9.00924;1.37715;5.32199;
9.00925;1.37731;5.32404;
9.00926;1.37726;5.32476;
9.00927;1.37699;5.32417;
9.00928;1.37652;5.32225;
9.00929;1.37584;5.31902;
9.0093;1.37495;5.3145;
9.00931;1.37385;5.30869;
9.00932;1.37256;5.30162;
9.00933;1.37108;5.29333;
9.00934;1.36941;5.28383;
9.00935;1.36756;5.27318;
9.00936;1.36553;5.2614;
9.00937;1.36334;5.24856;
9.00938;1.361;5.23469;
9.00939;1.3585;5.21985;
9.0094;1.35587;5.20411;
9.00941;1.35311;5.18752;
9.00942;1.35023;5.17015;
9.00943;1.34725;5.15207;
9.00944;1.34418;5.13334;
9.00945;1.34102;5.11405;
9.00946;1.3378;5.09427;
9.00947;1.33452;5.07407;
9.00948;1.3312;5.05355;
9.00949;1.32784;5.03277;
9.0095;1.32447;5.01182;
9.00951;1.3211;4.99078;
9.00952;1.31774;4.96974;
9.00953;1.3144;4.94878;
9.00954;1.3111;4.92797;
9.00955;1.30784;4.90742;
9.00956;1.30465;4.88719;
9.00957;1.30154;4.86736;
9.00958;1.29851;4.84802;
9.00959;1.29558;4.82924;
9.0096;1.29276;4.81109;
9.00961;1.29007;4.79364;
9.00962;1.2875;4.77698;
9.00963;1.28508;4.76115;
9.00964;1.28281;4.74622;
9.00965;1.28071;4.73226;
9.00966;1.27877;4.71931;
9.00967;1.27701;4.70743;
9.00968;1.27543;4.69666;
9.00969;1.27404;4.68705;
9.0097;1.27285;4.67863;
9.00971;1.27186;4.67145;
9.00972;1.27107;4.66552;
9.00973;1.27049;4.66086;
9.00974;1.27012;4.65751;
9.00975;1.26996;4.65546;
9.00976;1.27002;4.65474;
9.00977;1.27028;4.65533;
9.00978;1.27076;4.65725;
9.00979;1.27144;4.66048;
9.0098;1.27233;4.665;
9.00981;1.27342;4.67081;
9.00982;1.27471;4.67788;
9.00983;1.27619;4.68618;
9.00984;1.27786;4.69567;
9.00985;1.27971;4.70633;
9.00986;1.28173;4.7181;
9.00987;1.28392;4.73095;
9.00988;1.28627;4.74481;
9.00989;1.28876;4.75965;
9.0099;1.29139;4.77539;
9.00991;1.29415;4.79198;
9.00992;1.29703;4.80935;
9.00993;1.30001;4.82743;
9.00994;1.30308;4.84616;
9.00995;1.30623;4.86545;
9.00996;1.30946;4.88523;
9.00997;1.31274;4.90543;
9.00998;1.31606;4.92595;
9.00999;1.31941;4.94674;
9.01;1.32278;4.96769;
9.01001;1.32615;4.98872;
9.01002;1.32952;5.00976;
9.01003;1.33286;5.03073;
9.01004;1.33616;5.05153;
9.01005;1.33941;5.07208;
9.01006;1.3426;5.09231;
9.01007;1.34572;5.11214;
9.01008;1.34875;5.13148;
9.01009;1.35168;5.15027;
9.0101;1.3545;5.16841;
9.01011;1.3572;5.18586;
9.01012;1.35976;5.20253;
9.01013;1.36218;5.21835;
9.01014;1.36445;5.23328;
9.01015;1.36656;5.24725;
9.01016;1.3685;5.26019;
9.01017;1.37026;5.27207;
9.01018;1.37184;5.28284;
9.01019;1.37323;5.29245;
9.0102;1.37442;5.30087;
9.01021;1.37541;5.30805;
9.01022;1.3762;5.31399;
9.01023;1.37678;5.31864;
9.01024;1.37715;5.32199;
9.01025;1.37731;5.32404;
9.01026;1.37726;5.32476;
9.01027;1.37699;5.32417;
9.01028;1.37652;5.32225;
9.01029;1.37583;5.31902;
9.0103;1.37494;5.3145;
9.01031;1.37385;5.30869;
9.01032;1.37256;5.30162;
9.01033;1.37108;5.29333;
9.01034;1.36941;5.28383;
9.01035;1.36756;5.27318;
9.01036;1.36553;5.2614;
9.01037;1.36334;5.24856;
9.01038;1.36099;5.23469;
9.01039;1.3585;5.21985;
9.0104;1.35587;5.20411;
9.01041;1.35311;5.18752;
9.01042;1.35023;5.17015;
9.01043;1.34725;5.15207;
9.01044;1.34418;5.13334;
9.01045;1.34102;5.11405;
9.01046;1.3378;5.09427;
9.01047;1.33452;5.07407;
9.01048;1.33119;5.05355;
9.01049;1.32784;5.03277;
9.0105;1.32447;5.01182;
9.01051;1.3211;4.99078;
9.01052;1.31774;4.96974;
9.01053;1.3144;4.94878;
9.01054;1.3111;4.92797;
9.01055;1.30784;4.90742;
9.01056;1.30465;4.88719;
9.01057;1.30154;4.86736;
9.01058;1.29851;4.84802;
9.01059;1.29558;4.82924;
9.0106;1.29276;4.81109;
9.01061;1.29007;4.79364;
9.01062;1.2875;4.77698;
9.01063;1.28508;4.76115;
9.01064;1.28281;4.74622;
9.01065;1.2807;4.73226;
9.01066;1.27877;4.71931;
9.01067;1.277;4.70743;
9.01068;1.27543;4.69666;
9.01069;1.27404;4.68705;
9.0107;1.27285;4.67863;
9.01071;1.27186;4.67145;
9.01072;1.27107;4.66552;
9.01073;1.27049;4.66086;
9.01074;1.27012;4.65751;
9.01075;1.26996;4.65546;
9.01076;1.27001;4.65474;
9.01077;1.27028;4.65533;
9.01078;1.27075;4.65725;
9.01079;1.27144;4.66048;
9.0108;1.27233;4.665;
9.01081;1.27342;4.67081;
9.01082;1.27471;4.67788;
9.01083;1.27619;4.68618;
9.01084;1.27786;4.69567;
9.01085;1.27971;4.70633;
9.01086;1.28173;4.7181;
9.01087;1.28392;4.73095;
9.01088;1.28627;4.74481;
9.01089;1.28876;4.75965;
9.0109;1.29139;4.77539;
9.01091;1.29415;4.79198;
9.01092;1.29703;4.80935;
9.01093;1.30001;4.82743;
9.01094;1.30308;4.84616;
9.01095;1.30623;4.86545;
9.01096;1.30946;4.88523;
9.01097;1.31274;4.90543;
9.01098;1.31606;4.92595;
9.01099;1.31941;4.94674;
9.011;1.32278;4.96769;
9.01101;1.32615;4.98872;
9.01102;1.32951;5.00976;
9.01103;1.33285;5.03073;
9.01104;1.33616;5.05153;
9.01105;1.33941;5.07208;
9.01106;1.3426;5.09231;
9.01107;1.34572;5.11214;
9.01108;1.34875;5.13148;
9.01109;1.35168;5.15027;
9.0111;1.3545;5.16841;
9.01111;1.35719;5.18586;
9.01112;1.35976;5.20253;
9.01113;1.36218;5.21835;
9.01114;1.36445;5.23328;
9.01115;1.36656;5.24725;
9.01116;1.3685;5.26019;
9.01117;1.37026;5.27207;
9.01118;1.37184;5.28284;
9.01119;1.37323;5.29245;
9.0112;1.37442;5.30087;
9.01121;1.37541;5.30805;
9.01122;1.3762;5.31399;
9.01123;1.37678;5.31864;
9.01124;1.37715;5.32199;
9.01125;1.37731;5.32404;
9.01126;1.37726;5.32476;
9.01127;1.37699;5.32417;
9.01128;1.37652;5.32225;
9.01129;1.37583;5.31902;
9.0113;1.37494;5.3145;
9.01131;1.37385;5.30869;
9.01132;1.37256;5.30162;
9.01133;1.37108;5.29333;
9.01134;1.36941;5.28383;
9.01135;1.36755;5.27318;
9.01136;1.36553;5.2614;
9.01137;1.36334;5.24856;
9.01138;1.36099;5.23469;
9.01139;1.3585;5.21985;
9.0114;1.35586;5.20411;
9.01141;1.35311;5.18752;
9.01142;1.35023;5.17015;
9.01143;1.34725;5.15207;
9.01144;1.34417;5.13334;
9.01145;1.34102;5.11405;
9.01146;1.3378;5.09427;
9.01147;1.33452;5.07407;
9.01148;1.33119;5.05355;
9.01149;1.32784;5.03277;
9.0115;1.32447;5.01182;
9.01151;1.3211;4.99078;
9.01152;1.31774;4.96974;
9.01153;1.3144;4.94878;
9.01154;1.31109;4.92797;
9.01155;1.30784;4.90742;
9.01156;1.30465;4.88719;
9.01157;1.30153;4.86736;
9.01158;1.29851;4.84802;
9.01159;1.29558;4.82924;
9.0116;1.29276;4.81109;
9.01161;1.29006;4.79364;
9.01162;1.2875;4.77698;
9.01163;1.28508;4.76115;
9.01164;1.28281;4.74622;
9.01165;1.2807;4.73226;
9.01166;1.27876;4.71931;
9.01167;1.277;4.70743;
9.01168;1.27543;4.69666;
9.01169;1.27404;4.68705;
9.0117;1.27285;4.67863;
9.01171;1.27186;4.67145;
9.01172;1.27107;4.66552;
9.01173;1.27049;4.66086;
9.01174;1.27012;4.65751;
9.01175;1.26996;4.65546;
9.01176;1.27001;4.65474;
9.01177;1.27028;4.65533;
9.01178;1.27075;4.65725;
9.01179;1.27143;4.66048;
9.0118;1.27232;4.665;
9.01181;1.27342;4.67081;
9.01182;1.2747;4.67788;
9.01183;1.27619;4.68618;
9.01184;1.27786;4.69567;
9.01185;1.27971;4.70633;
9.01186;1.28173;4.7181;
9.01187;1.28392;4.73095;
9.01188;1.28627;4.74481;
9.01189;1.28876;4.75965;
9.0119;1.29139;4.77539;
9.01191;1.29415;4.79198;
9.01192;1.29702;4.80935;
9.01193;1.3;4.82743;
9.01194;1.30308;4.84616;
9.01195;1.30623;4.86545;
9.01196;1.30945;4.88523;
9.01197;1.31273;4.90543;
9.01198;1.31606;4.92595;
9.01199;1.31941;4.94674;
9.012;1.32278;4.96769;
9.01201;1.32615;4.98872;
9.01202;1.32951;5.00976;
9.01203;1.33285;5.03073;
9.01204;1.33615;5.05153;
9.01205;1.33941;5.07208;
9.01206;1.3426;5.09231;
9.01207;1.34572;5.11214;
9.01208;1.34875;5.13148;
9.01209;1.35168;5.15027;
9.0121;1.35449;5.16841;
9.01211;1.35719;5.18586;
9.01212;1.35976;5.20253;
9.01213;1.36218;5.21835;
9.01214;1.36445;5.23328;
9.01215;1.36656;5.24725;
9.01216;1.3685;5.26019;
9.01217;1.37026;5.27207;
9.01218;1.37184;5.28284;
9.01219;1.37323;5.29245;
9.0122;1.37442;5.30087;
9.01221;1.37541;5.30805;
9.01222;1.3762;5.31399;
9.01223;1.37678;5.31864;
9.01224;1.37715;5.32199;
9.01225;1.37731;5.32404;
9.01226;1.37725;5.32476;
9.01227;1.37699;5.32417;
9.01228;1.37651;5.32225;
9.01229;1.37583;5.31902;
9.0123;1.37494;5.3145;
9.01231;1.37385;5.30869;
9.01232;1.37256;5.30162;
9.01233;1.37107;5.29333;
9.01234;1.3694;5.28383;
9.01235;1.36755;5.27318;
9.01236;1.36553;5.2614;
9.01237;1.36334;5.24856;
9.01238;1.36099;5.23469;
9.01239;1.3585;5.21985;
9.0124;1.35586;5.20411;
9.01241;1.3531;5.18752;
9.01242;1.35023;5.17015;
9.01243;1.34725;5.15207;
9.01244;1.34417;5.13334;
9.01245;1.34102;5.11405;
9.01246;1.33779;5.09427;
9.01247;1.33451;5.07407;
9.01248;1.33119;5.05355;
9.01249;1.32784;5.03277;
9.0125;1.32447;5.01182;
9.01251;1.3211;4.99078;
9.01252;1.31773;4.96974;
9.01253;1.31439;4.94878;
9.01254;1.31109;4.92797;
9.01255;1.30784;4.90742;
9.01256;1.30465;4.88719;
9.01257;1.30153;4.86736;
9.01258;1.29851;4.84802;
9.01259;1.29558;4.82924;
9.0126;1.29276;4.81109;
9.01261;1.29006;4.79364;
9.01262;1.2875;4.77698;
9.01263;1.28508;4.76115;
9.01264;1.28281;4.74622;
9.01265;1.2807;4.73226;
9.01266;1.27876;4.71931;
9.01267;1.277;4.70743;
9.01268;1.27542;4.69666;
9.01269;1.27404;4.68705;
9.0127;1.27284;4.67863;
9.01271;1.27185;4.67145;
9.01272;1.27107;4.66552;
9.01273;1.27049;4.66086;
9.01274;1.27012;4.65751;
9.01275;1.26996;4.65546;
9.01276;1.27001;4.65474;
9.01277;1.27028;4.65533;
9.01278;1.27075;4.65725;
9.01279;1.27143;4.66048;
9.0128;1.27232;4.665;
9.01281;1.27341;4.67081;
9.01282;1.2747;4.67788;
9.01283;1.27619;4.68618;
9.01284;1.27786;4.69567;
9.01285;1.27971;4.70633;
9.01286;1.28173;4.7181;
9.01287;1.28392;4.73095;
9.01288;1.28626;4.74481;
9.01289;1.28876;4.75965;
9.0129;1.29139;4.77539;
9.01291;1.29415;4.79198;
9.01292;1.29702;4.80935;
9.01293;1.3;4.82743;
9.01294;1.30307;4.84616;
9.01295;1.30623;4.86545;
9.01296;1.30945;4.88523;
9.01297;1.31273;4.90543;
9.01298;1.31605;4.92595;
9.01299;1.31941;4.94674;
9.013;1.32278;4.96769;
9.01301;1.32615;4.98872;
9.01302;1.32951;5.00976;
9.01303;1.33285;5.03073;
9.01304;1.33615;5.05153;
9.01305;1.33941;5.07208;
9.01306;1.3426;5.09231;
9.01307;1.34571;5.11214;
9.01308;1.34874;5.13148;
9.01309;1.35167;5.15027;
9.0131;1.35449;5.16841;
9.01311;1.35719;5.18586;
9.01312;1.35975;5.20253;
9.01313;1.36218;5.21835;
9.01314;1.36445;5.23328;
9.01315;1.36656;5.24725;
9.01316;1.3685;5.26019;
9.01317;1.37026;5.27207;
9.01318;1.37184;5.28284;
9.01319;1.37322;5.29245;
9.0132;1.37442;5.30087;
9.01321;1.37541;5.30805;
9.01322;1.3762;5.31399;
9.01323;1.37678;5.31864;
9.01324;1.37715;5.32199;
9.01325;1.3773;5.32404;
9.01326;1.37725;5.32476;
9.01327;1.37699;5.32417;
9.01328;1.37651;5.32225;
9.01329;1.37583;5.31902;
9.0133;1.37494;5.3145;
9.01331;1.37385;5.30869;
9.01332;1.37256;5.30162;
9.01333;1.37107;5.29333;
9.01334;1.3694;5.28383;
9.01335;1.36755;5.27318;
9.01336;1.36553;5.2614;
9.01337;1.36334;5.24856;
9.01338;1.36099;5.23469;
9.01339;1.35849;5.21985;
9.0134;1.35586;5.20411;
9.01341;1.3531;5.18752;
9.01342;1.35023;5.17015;
9.01343;1.34724;5.15207;
9.01344;1.34417;5.13334;
9.01345;1.34102;5.11405;
9.01346;1.33779;5.09427;
9.01347;1.33451;5.07407;
9.01348;1.33119;5.05355;
9.01349;1.32784;5.03277;
9.0135;1.32447;5.01182;
9.01351;1.32109;4.99078;
9.01352;1.31773;4.96974;
9.01353;1.31439;4.94878;
9.01354;1.31109;4.92797;
9.01355;1.30784;4.90742;
9.01356;1.30465;4.88719;
9.01357;1.30153;4.86736;
9.01358;1.2985;4.84802;
9.01359;1.29557;4.82924;
9.0136;1.29276;4.81109;
9.01361;1.29006;4.79364;
9.01362;1.2875;4.77698;
9.01363;1.28508;4.76115;
9.01364;1.28281;4.74622;
9.01365;1.2807;4.73226;
9.01366;1.27876;4.71931;
9.01367;1.277;4.70743;
9.01368;1.27542;4.69666;
9.01369;1.27403;4.68705;
9.0137;1.27284;4.67863;
9.01371;1.27185;4.67145;
9.01372;1.27107;4.66552;
9.01373;1.27049;4.66086;
9.01374;1.27012;4.65751;
9.01375;1.26996;4.65546;
9.01376;1.27001;4.65474;
9.01377;1.27027;4.65533;
9.01378;1.27075;4.65725;
9.01379;1.27143;4.66048;
9.0138;1.27232;4.665;
9.01381;1.27341;4.67081;
9.01382;1.2747;4.67788;
9.01383;1.27618;4.68618;
9.01384;1.27785;4.69567;
9.01385;1.2797;4.70633;
9.01386;1.28173;4.7181;
9.01387;1.28392;4.73095;
9.01388;1.28626;4.74481;
9.01389;1.28876;4.75965;
9.0139;1.29139;4.77539;
9.01391;1.29415;4.79198;
9.01392;1.29702;4.80935;
9.01393;1.3;4.82743;
9.01394;1.30307;4.84616;
9.01395;1.30623;4.86545;
9.01396;1.30945;4.88523;
9.01397;1.31273;4.90543;
9.01398;1.31605;4.92595;
9.01399;1.3194;4.94674;
9.014;1.32277;4.96769;
9.01401;1.32615;4.98872;
9.01402;1.32951;5.00976;
9.01403;1.33285;5.03073;
9.01404;1.33615;5.05153;
9.01405;1.3394;5.07208;
9.01406;1.3426;5.09231;
9.01407;1.34571;5.11214;
9.01408;1.34874;5.13148;
9.01409;1.35167;5.15027;
9.0141;1.35449;5.16841;
9.01411;1.35719;5.18586;
9.01412;1.35975;5.20253;
9.01413;1.36218;5.21835;
9.01414;1.36445;5.23328;
9.01415;1.36655;5.24725;
9.01416;1.36849;5.26019;
9.01417;1.37026;5.27207;
9.01418;1.37183;5.28284;
9.01419;1.37322;5.29245;
9.0142;1.37441;5.30087;
9.01421;1.37541;5.30805;
9.01422;1.37619;5.31399;
9.01423;1.37677;5.31864;
9.01424;1.37714;5.32199;
9.01425;1.3773;5.32404;
9.01426;1.37725;5.32476;
9.01427;1.37699;5.32417;
9.01428;1.37651;5.32225;
9.01429;1.37583;5.31902;
9.0143;1.37494;5.3145;
9.01431;1.37384;5.30869;
9.01432;1.37255;5.30162;
9.01433;1.37107;5.29333;
9.01434;1.3694;5.28383;
9.01435;1.36755;5.27318;
9.01436;1.36552;5.2614;
9.01437;1.36333;5.24856;
9.01438;1.36099;5.23469;
9.01439;1.35849;5.21985;
9.0144;1.35586;5.20411;
9.01441;1.3531;5.18752;
9.01442;1.35022;5.17015;
9.01443;1.34724;5.15207;
9.01444;1.34417;5.13334;
9.01445;1.34101;5.11405;
9.01446;1.33779;5.09427;
9.01447;1.33451;5.07407;
9.01448;1.33119;5.05355;
9.01449;1.32783;5.03277;
9.0145;1.32447;5.01182;
9.01451;1.32109;4.99078;
9.01452;1.31773;4.96974;
9.01453;1.31439;4.94878;
9.01454;1.31109;4.92797;
9.01455;1.30784;4.90742;
9.01456;1.30465;4.88719;
9.01457;1.30153;4.86736;
9.01458;1.2985;4.84802;
9.01459;1.29557;4.82924;
9.0146;1.29275;4.81109;
9.01461;1.29006;4.79364;
9.01462;1.28749;4.77698;
9.01463;1.28507;4.76115;
9.01464;1.2828;4.74622;
9.01465;1.2807;4.73226;
9.01466;1.27876;4.71931;
9.01467;1.277;4.70743;
9.01468;1.27542;4.69666;
9.01469;1.27403;4.68705;
9.0147;1.27284;4.67863;
9.01471;1.27185;4.67145;
9.01472;1.27106;4.66552;
9.01473;1.27048;4.66086;
9.01474;1.27011;4.65751;
9.01475;1.26995;4.65546;
9.01476;1.27001;4.65474;
9.01477;1.27027;4.65533;
9.01478;1.27075;4.65725;
9.01479;1.27143;4.66048;
9.0148;1.27232;4.665;
9.01481;1.27341;4.67081;
9.01482;1.2747;4.67788;
9.01483;1.27618;4.68618;
9.01484;1.27785;4.69567;
9.01485;1.2797;4.70633;
9.01486;1.28173;4.7181;
9.01487;1.28392;4.73095;
9.01488;1.28626;4.74481;
9.01489;1.28875;4.75965;
9.0149;1.29139;4.77539;
9.01491;1.29414;4.79198;
9.01492;1.29702;4.80935;
9.01493;1.3;4.82743;
9.01494;1.30307;4.84616;
9.01495;1.30623;4.86545;
9.01496;1.30945;4.88523;
9.01497;1.31273;4.90543;
9.01498;1.31605;4.92595;
9.01499;1.3194;4.94674;
9.015;1.32277;4.96769;
9.01501;1.32614;4.98872;
9.01502;1.32951;5.00976;
9.01503;1.33285;5.03073;
9.01504;1.33615;5.05153;
9.01505;1.3394;5.07208;
9.01506;1.34259;5.09231;
9.01507;1.34571;5.11214;
9.01508;1.34874;5.13148;
9.01509;1.35167;5.15027;
9.0151;1.35449;5.16841;
9.01511;1.35719;5.18586;
9.01512;1.35975;5.20253;
9.01513;1.36217;5.21835;
9.01514;1.36444;5.23328;
9.01515;1.36655;5.24725;
9.01516;1.36849;5.26019;
9.01517;1.37025;5.27207;
9.01518;1.37183;5.28284;
9.01519;1.37322;5.29245;
9.0152;1.37441;5.30087;
9.01521;1.3754;5.30805;
9.01522;1.37619;5.31399;
9.01523;1.37677;5.31864;
9.01524;1.37714;5.32199;
9.01525;1.3773;5.32404;
9.01526;1.37725;5.32476;
9.01527;1.37698;5.32417;
9.01528;1.37651;5.32225;
9.01529;1.37583;5.31902;
9.0153;1.37494;5.3145;
9.01531;1.37384;5.30869;
9.01532;1.37255;5.30162;
9.01533;1.37107;5.29333;
9.01534;1.3694;5.28383;
9.01535;1.36755;5.27318;
9.01536;1.36552;5.2614;
9.01537;1.36333;5.24856;
9.01538;1.36098;5.23469;
9.01539;1.35849;5.21985;
9.0154;1.35586;5.20411;
9.01541;1.3531;5.18752;
9.01542;1.35022;5.17015;
9.01543;1.34724;5.15207;
9.01544;1.34417;5.13334;
9.01545;1.34101;5.11405;
9.01546;1.33779;5.09427;
9.01547;1.33451;5.07407;
9.01548;1.33119;5.05355;
9.01549;1.32783;5.03277;
9.0155;1.32446;5.01182;
9.01551;1.32109;4.99078;
9.01552;1.31773;4.96974;
9.01553;1.31439;4.94878;
9.01554;1.31109;4.92797;
9.01555;1.30783;4.90742;
9.01556;1.30464;4.88719;
9.01557;1.30153;4.86736;
9.01558;1.2985;4.84802;
9.01559;1.29557;4.82924;
9.0156;1.29275;4.81109;
9.01561;1.29006;4.79364;
9.01562;1.28749;4.77698;
9.01563;1.28507;4.76115;
9.01564;1.2828;4.74622;
9.01565;1.2807;4.73226;
9.01566;1.27876;4.71931;
9.01567;1.277;4.70743;
9.01568;1.27542;4.69666;
9.01569;1.27403;4.68705;
9.0157;1.27284;4.67863;
9.01571;1.27185;4.67145;
9.01572;1.27106;4.66552;
9.01573;1.27048;4.66086;
9.01574;1.27011;4.65751;
9.01575;1.26995;4.65546;
9.01576;1.27001;4.65474;
9.01577;1.27027;4.65533;
9.01578;1.27074;4.65725;
9.01579;1.27143;4.66048;
9.0158;1.27232;4.665;
9.01581;1.27341;4.67081;
9.01582;1.2747;4.67788;
9.01583;1.27618;4.68618;
9.01584;1.27785;4.69567;
9.01585;1.2797;4.70633;
9.01586;1.28172;4.7181;
9.01587;1.28391;4.73095;
9.01588;1.28626;4.74481;
9.01589;1.28875;4.75965;
9.0159;1.29138;4.77539;
9.01591;1.29414;4.79198;
9.01592;1.29702;4.80935;
9.01593;1.3;4.82743;
9.01594;1.30307;4.84616;
9.01595;1.30622;4.86545;
9.01596;1.30945;4.88523;
9.01597;1.31273;4.90543;
9.01598;1.31605;4.92595;
9.01599;1.3194;4.94674;
9.016;1.32277;4.96769;
9.01601;1.32614;4.98872;
9.01602;1.32951;5.00976;
9.01603;1.33284;5.03073;
9.01604;1.33615;5.05153;
9.01605;1.3394;5.07208;
9.01606;1.34259;5.09231;
9.01607;1.34571;5.11214;
9.01608;1.34874;5.13148;
9.01609;1.35167;5.15027;
9.0161;1.35449;5.16841;
9.01611;1.35718;5.18586;
9.01612;1.35975;5.20253;
9.01613;1.36217;5.21835;
9.01614;1.36444;5.23328;
9.01615;1.36655;5.24725;
9.01616;1.36849;5.26019;
9.01617;1.37025;5.27207;
9.01618;1.37183;5.28284;
9.01619;1.37322;5.29245;
9.0162;1.37441;5.30087;
9.01621;1.3754;5.30805;
9.01622;1.37619;5.31399;
9.01623;1.37677;5.31864;
9.01624;1.37714;5.32199;
9.01625;1.3773;5.32404;
9.01626;1.37725;5.32476;
9.01627;1.37698;5.32417;
9.01628;1.37651;5.32225;
9.01629;1.37582;5.31902;
9.0163;1.37493;5.3145;
9.01631;1.37384;5.30869;
9.01632;1.37255;5.30162;
9.01633;1.37107;5.29333;
9.01634;1.3694;5.28383;
9.01635;1.36755;5.27318;
9.01636;1.36552;5.2614;
9.01637;1.36333;5.24856;
9.01638;1.36098;5.23469;
9.01639;1.35849;5.21985;
9.0164;1.35586;5.20411;
9.01641;1.3531;5.18752;
9.01642;1.35022;5.17015;
9.01643;1.34724;5.15207;
9.01644;1.34417;5.13334;
9.01645;1.34101;5.11405;
9.01646;1.33779;5.09427;
9.01647;1.33451;5.07407;
9.01648;1.33118;5.05355;
9.01649;1.32783;5.03277;
9.0165;1.32446;5.01182;
9.01651;1.32109;4.99078;
9.01652;1.31773;4.96974;
9.01653;1.31439;4.94878;
9.01654;1.31109;4.92797;
9.01655;1.30783;4.90742;
9.01656;1.30464;4.88719;
9.01657;1.30153;4.86736;
9.01658;1.2985;4.84802;
9.01659;1.29557;4.82924;
9.0166;1.29275;4.81109;
9.01661;1.29005;4.79364;
9.01662;1.28749;4.77698;
9.01663;1.28507;4.76115;
9.01664;1.2828;4.74622;
9.01665;1.28069;4.73226;
9.01666;1.27875;4.71931;
9.01667;1.27699;4.70743;
9.01668;1.27542;4.69666;
9.01669;1.27403;4.68705;
9.0167;1.27284;4.67863;
9.01671;1.27185;4.67145;
9.01672;1.27106;4.66552;
9.01673;1.27048;4.66086;
9.01674;1.27011;4.65751;
9.01675;1.26995;4.65546;
9.01676;1.27;4.65474;
9.01677;1.27027;4.65533;
9.01678;1.27074;4.65725;
9.01679;1.27143;4.66048;
9.0168;1.27232;4.665;
9.01681;1.27341;4.67081;
9.01682;1.2747;4.67788;
9.01683;1.27618;4.68618;
9.01684;1.27785;4.69567;
9.01685;1.2797;4.70633;
9.01686;1.28172;4.7181;
9.01687;1.28391;4.73095;
9.01688;1.28626;4.74481;
9.01689;1.28875;4.75965;
9.0169;1.29138;4.77539;
9.01691;1.29414;4.79198;
9.01692;1.29701;4.80935;
9.01693;1.29999;4.82743;
9.01694;1.30307;4.84616;
9.01695;1.30622;4.86545;
9.01696;1.30945;4.88523;
9.01697;1.31272;4.90543;
9.01698;1.31605;4.92595;
9.01699;1.3194;4.94674;
9.017;1.32277;4.96769;
9.01701;1.32614;4.98872;
9.01702;1.3295;5.00976;
9.01703;1.33284;5.03073;
9.01704;1.33615;5.05153;
9.01705;1.3394;5.07208;
9.01706;1.34259;5.09231;
9.01707;1.34571;5.11214;
9.01708;1.34874;5.13148;
9.01709;1.35167;5.15027;
9.0171;1.35449;5.16841;
9.01711;1.35718;5.18586;
9.01712;1.35975;5.20253;
9.01713;1.36217;5.21835;
9.01714;1.36444;5.23328;
9.01715;1.36655;5.24725;
9.01716;1.36849;5.26019;
9.01717;1.37025;5.27207;
9.01718;1.37183;5.28284;
9.01719;1.37322;5.29245;
9.0172;1.37441;5.30087;
9.01721;1.3754;5.30805;
9.01722;1.37619;5.31399;
9.01723;1.37677;5.31864;
9.01724;1.37714;5.32199;
9.01725;1.3773;5.32404;
9.01726;1.37724;5.32476;
9.01727;1.37698;5.32417;
9.01728;1.37651;5.32225;
9.01729;1.37582;5.31902;
9.0173;1.37493;5.3145;
9.01731;1.37384;5.30869;
9.01732;1.37255;5.30162;
9.01733;1.37107;5.29333;
9.01734;1.36939;5.28383;
9.01735;1.36754;5.27318;
9.01736;1.36552;5.2614;
9.01737;1.36333;5.24856;
9.01738;1.36098;5.23469;
9.01739;1.35849;5.21985;
9.0174;1.35585;5.20411;
9.01741;1.35309;5.18752;
9.01742;1.35022;5.17015;
9.01743;1.34724;5.15207;
