time;V(/OUT_N);V(/OUT_SINGLE);user1;
0.701877;1.16973;1.92495;-0.00278871;
0.701887;1.17254;1.95245;-0.00287344;
0.701897;1.17551;1.98205;-0.00295395;
0.701907;1.17864;2.01362;-0.00302991;
0.701917;1.18191;2.04703;-0.00310103;
0.701927;1.1853;2.08216;-0.00316701;
0.701937;1.18881;2.11887;-0.00322761;
0.701947;1.19242;2.15701;-0.00328256;
0.701957;1.19612;2.19643;-0.00333167;
0.701967;1.19988;2.23698;-0.00337472;
0.701977;1.20371;2.2785;-0.00341155;
0.701987;1.20757;2.32082;-0.00344201;
0.701997;1.21146;2.36377;-0.00346598;
0.702007;1.21536;2.40719;-0.00348335;
0.702017;1.21926;2.45091;-0.00349407;
0.702027;1.22313;2.49474;-0.00349809;
0.702037;1.22697;2.53852;-0.00349539;
0.702047;1.23076;2.58208;-0.00348599;
0.702057;1.23449;2.62524;-0.00346991;
0.702067;1.23813;2.66783;-0.00344723;
0.702077;1.24168;2.70969;-0.00341804;
0.702087;1.24512;2.75064;-0.00338245;
0.702097;1.24844;2.79053;-0.00334061;
0.702107;1.25162;2.82919;-0.00329268;
0.702117;1.25465;2.86649;-0.00323885;
0.702127;1.25753;2.90226;-0.00317935;
0.702137;1.26023;2.93637;-0.0031144;
0.702147;1.26275;2.96868;-0.00304427;
0.702157;1.26507;2.99907;-0.00296924;
0.702167;1.2672;3.02741;-0.00288959;
0.702177;1.26912;3.0536;-0.00280566;
0.702187;1.27082;3.07754;-0.00271776;
0.702197;1.27229;3.09912;-0.00262625;
0.702207;1.27354;3.11826;-0.00253148;
0.702217;1.27455;3.13489;-0.00243384;
0.702227;1.27533;3.14894;-0.0023337;
0.702237;1.27586;3.16036;-0.00223146;
0.702247;1.27615;3.1691;-0.00212752;
0.702257;1.27619;3.17513;-0.00202229;
0.702267;1.27599;3.17843;-0.00191618;
0.702277;1.27554;3.17897;-0.0018096;
0.702287;1.27485;3.17677;-0.00170298;
0.702297;1.27393;3.17182;-0.00159674;
0.702307;1.27276;3.16415;-0.00149128;
0.702317;1.27137;3.15378;-0.00138703;
0.702327;1.26975;3.14077;-0.00128439;
0.702337;1.2679;3.12515;-0.00118376;
0.702347;1.26585;3.107;-0.00108555;
0.702357;1.26359;3.08637;-0.000990139;
0.702367;1.26114;3.06336;-0.000897901;
0.702377;1.2585;3.03806;-0.000809203;
0.702387;1.25569;3.01055;-0.000724394;
0.702397;1.25271;2.98096;-0.000643811;
0.702407;1.24958;2.94939;-0.000567773;
0.702417;1.24631;2.91598;-0.000496582;
0.702427;1.24291;2.88085;-0.00043052;
0.702437;1.23939;2.84414;-0.000369852;
0.702447;1.23578;2.806;-0.000314818;
0.702457;1.23208;2.76658;-0.000265638;
0.702467;1.22831;2.72603;-0.000222509;
0.702477;1.22449;2.68451;-0.000185603;
0.702487;1.22062;2.64219;-0.000155068;
0.702497;1.21673;2.59924;-0.000131025;
0.702507;1.21283;2.55582;-0.000113571;
0.702517;1.20893;2.5121;-0.000102775;
0.702527;1.20505;2.46827;-9.8681e-05;
0.702537;1.20121;2.42449;-0.000101305;
0.702547;1.19742;2.38093;-0.000110635;
0.702557;1.1937;2.33777;-0.000126634;
0.702567;1.19006;2.29518;-0.000149237;
0.702577;1.18651;2.25333;-0.000178354;
0.702587;1.18307;2.21238;-0.000213867;
0.702597;1.17975;2.17249;-0.000255633;
0.702607;1.17657;2.13382;-0.000303486;
0.702617;1.17354;2.09653;-0.000357233;
0.702627;1.17067;2.06076;-0.00041666;
0.702637;1.16796;2.02665;-0.000481531;
0.702647;1.16545;1.99433;-0.000551585;
0.702657;1.16312;1.96395;-0.000626545;
0.702667;1.16099;1.9356;-0.000706114;
0.702677;1.15908;1.90941;-0.000789975;
0.702687;1.15738;1.88548;-0.000877797;
0.702697;1.1559;1.8639;-0.000969232;
0.702707;1.15465;1.84476;-0.00106392;
0.702717;1.15364;1.82813;-0.00116149;
0.702727;1.15287;1.81408;-0.00126155;
0.702737;1.15233;1.80266;-0.00136371;
0.702747;1.15205;1.79392;-0.00146758;
0.702757;1.152;1.78789;-0.00157273;
0.702767;1.1522;1.78459;-0.00167877;
0.702777;1.15264;1.78405;-0.00178527;
0.702787;1.15333;1.78625;-0.00189181;
0.702797;1.15426;1.7912;-0.00199798;
0.702807;1.15542;1.79887;-0.00210336;
0.702817;1.15681;1.80924;-0.00220754;
0.702827;1.15843;1.82225;-0.0023101;
0.702837;1.16026;1.83787;-0.00241065;
0.702847;1.16231;1.85602;-0.00250879;
0.702857;1.16457;1.87665;-0.00260412;
0.702867;1.16702;1.89966;-0.00269629;
0.702877;1.16965;1.92497;-0.00278491;
0.702887;1.17246;1.95247;-0.00286964;
0.702897;1.17544;1.98207;-0.00295015;
0.702907;1.17857;2.01363;-0.00302611;
0.702917;1.18183;2.04705;-0.00309723;
0.702927;1.18523;2.08218;-0.00316321;
0.702937;1.18874;2.11889;-0.0032238;
0.702947;1.19235;2.15703;-0.00327876;
0.702957;1.19604;2.19645;-0.00332786;
0.702967;1.19981;2.237;-0.00337092;
0.702977;1.20363;2.27852;-0.00340775;
0.702987;1.2075;2.32084;-0.00343821;
0.702997;1.21139;2.36379;-0.00346217;
0.703007;1.21529;2.40721;-0.00347955;
0.703017;1.21918;2.45092;-0.00349027;
0.703027;1.22306;2.49476;-0.00349429;
0.703037;1.2269;2.53854;-0.00349159;
0.703047;1.23069;2.5821;-0.00348218;
0.703057;1.23441;2.62526;-0.00346611;
0.703067;1.23806;2.66785;-0.00344343;
0.703077;1.2416;2.7097;-0.00341424;
0.703087;1.24504;2.75065;-0.00337865;
0.703097;1.24836;2.79054;-0.00333681;
0.703107;1.25154;2.82921;-0.00328888;
0.703117;1.25458;2.8665;-0.00323505;
0.703127;1.25745;2.90227;-0.00317555;
0.703137;1.26015;2.93638;-0.0031106;
0.703147;1.26267;2.9687;-0.00304047;
0.703157;1.265;2.99909;-0.00296544;
0.703167;1.26713;3.02743;-0.00288579;
0.703177;1.26904;3.05362;-0.00280186;
0.703187;1.27074;3.07755;-0.00271396;
0.703197;1.27222;3.09913;-0.00262245;
0.703207;1.27347;3.11828;-0.00252768;
0.703217;1.27448;3.13491;-0.00243004;
0.703227;1.27525;3.14896;-0.0023299;
0.703237;1.27578;3.16038;-0.00222766;
0.703247;1.27607;3.16912;-0.00212372;
0.703257;1.27611;3.17515;-0.00201849;
0.703267;1.27591;3.17844;-0.00191238;
0.703277;1.27547;3.17899;-0.0018058;
0.703287;1.27478;3.17678;-0.00169918;
0.703297;1.27385;3.17184;-0.00159294;
0.703307;1.27269;3.16416;-0.00148748;
0.703317;1.27129;3.1538;-0.00138323;
0.703327;1.26967;3.14079;-0.00128059;
0.703337;1.26783;3.12517;-0.00117996;
0.703347;1.26578;3.10701;-0.00108175;
0.703357;1.26352;3.08639;-0.00098634;
0.703367;1.26106;3.06338;-0.000894102;
0.703377;1.25843;3.03807;-0.000805403;
0.703387;1.25561;3.01057;-0.000720595;
0.703397;1.25263;2.98097;-0.000640012;
0.703407;1.2495;2.94941;-0.000563974;
0.703417;1.24623;2.91599;-0.000492783;
0.703427;1.24283;2.88086;-0.000426722;
0.703437;1.23932;2.84416;-0.000366053;
0.703447;1.23571;2.80602;-0.00031102;
0.703457;1.23201;2.76659;-0.00026184;
0.703467;1.22824;2.72604;-0.000218711;
0.703477;1.22441;2.68453;-0.000181805;
0.703487;1.22055;2.64221;-0.000151269;
0.703497;1.21666;2.59925;-0.000127227;
0.703507;1.21275;2.55583;-0.000109773;
0.703517;1.20886;2.51212;-9.89771e-05;
0.703527;1.20498;2.46829;-9.48831e-05;
0.703537;1.20114;2.4245;-9.75067e-05;
0.703547;1.19735;2.38095;-0.000106837;
0.703557;1.19362;2.33779;-0.000122836;
0.703567;1.18998;2.2952;-0.00014544;
0.703577;1.18643;2.25334;-0.000174556;
0.703587;1.18299;2.21239;-0.000210069;
0.703597;1.17968;2.1725;-0.000251836;
0.703607;1.1765;2.13384;-0.000299688;
0.703617;1.17346;2.09655;-0.000353436;
0.703627;1.17059;2.06077;-0.000412863;
0.703637;1.16789;2.02666;-0.000477734;
0.703647;1.16537;1.99435;-0.000547788;
0.703657;1.16304;1.96396;-0.000622749;
0.703667;1.16092;1.93562;-0.000702317;
0.703677;1.159;1.90943;-0.000786178;
0.703687;1.1573;1.8855;-0.000874;
0.703697;1.15583;1.86392;-0.000965435;
0.703707;1.15458;1.84478;-0.00106012;
0.703717;1.15357;1.82815;-0.00115769;
0.703727;1.15279;1.81409;-0.00125775;
0.703737;1.15226;1.80267;-0.00135992;
0.703747;1.15197;1.79393;-0.00146378;
0.703757;1.15193;1.7879;-0.00156894;
0.703767;1.15213;1.78461;-0.00167497;
0.703777;1.15257;1.78407;-0.00178147;
0.703787;1.15325;1.78627;-0.00188802;
0.703797;1.15418;1.79122;-0.00199419;
0.703807;1.15534;1.79889;-0.00209957;
0.703817;1.15673;1.80925;-0.00220374;
0.703827;1.15835;1.82227;-0.00230631;
0.703837;1.16019;1.83789;-0.00240686;
0.703847;1.16224;1.85604;-0.00250499;
0.703857;1.16449;1.87667;-0.00260033;
0.703867;1.16694;1.89968;-0.00269249;
0.703877;1.16958;1.92498;-0.00278111;
0.703887;1.17239;1.95249;-0.00286585;
0.703897;1.17536;1.98208;-0.00294635;
0.703907;1.17849;2.01365;-0.00302232;
0.703917;1.18176;2.04706;-0.00309343;
0.703927;1.18515;2.08219;-0.00315942;
0.703937;1.18866;2.1189;-0.00322001;
0.703947;1.19227;2.15704;-0.00327497;
0.703957;1.19597;2.19647;-0.00332407;
0.703967;1.19973;2.23702;-0.00336712;
0.703977;1.20356;2.27853;-0.00340395;
0.703987;1.20742;2.32085;-0.00343441;
0.703997;1.21131;2.36381;-0.00345838;
0.704007;1.21521;2.40723;-0.00347576;
0.704017;1.21911;2.45094;-0.00348648;
0.704027;1.22298;2.49478;-0.0034905;
0.704037;1.22682;2.53856;-0.0034878;
0.704047;1.23061;2.58212;-0.00347839;
0.704057;1.23434;2.62528;-0.00346232;
0.704067;1.23798;2.66787;-0.00343964;
0.704077;1.24153;2.70972;-0.00341044;
0.704087;1.24497;2.75067;-0.00337485;
0.704097;1.24829;2.79056;-0.00333301;
0.704107;1.25147;2.82923;-0.00328508;
0.704117;1.2545;2.86652;-0.00323126;
0.704127;1.25737;2.90229;-0.00317176;
0.704137;1.26008;2.9364;-0.00310681;
0.704147;1.2626;2.96871;-0.00303668;
0.704157;1.26492;2.9991;-0.00296164;
0.704167;1.26705;3.02745;-0.002882;
0.704177;1.26897;3.05364;-0.00279806;
0.704187;1.27067;3.07757;-0.00271017;
0.704197;1.27214;3.09915;-0.00261865;
0.704207;1.27339;3.11829;-0.00252389;
0.704217;1.2744;3.13492;-0.00242625;
0.704227;1.27518;3.14898;-0.00232611;
0.704237;1.27571;3.1604;-0.00222387;
0.704247;1.276;3.16914;-0.00211993;
0.704257;1.27604;3.17517;-0.0020147;
0.704267;1.27584;3.17846;-0.00190859;
0.704277;1.27539;3.17901;-0.00180201;
0.704287;1.2747;3.1768;-0.00169539;
0.704297;1.27378;3.17185;-0.00158915;
0.704307;1.27261;3.16418;-0.00148369;
0.704317;1.27122;3.15382;-0.00137944;
0.704327;1.26959;3.1408;-0.0012768;
0.704337;1.26775;3.12519;-0.00117617;
0.704347;1.2657;3.10703;-0.00107796;
0.704357;1.26344;3.08641;-0.000982548;
0.704367;1.26099;3.0634;-0.000890311;
0.704377;1.25835;3.03809;-0.000801612;
0.704387;1.25554;3.01059;-0.000716804;
0.704397;1.25256;2.98099;-0.000636221;
0.704407;1.24943;2.94943;-0.000560183;
0.704417;1.24615;2.91601;-0.000488992;
0.704427;1.24276;2.88088;-0.000422931;
0.704437;1.23924;2.84417;-0.000362263;
0.704447;1.23563;2.80603;-0.000307229;
0.704457;1.23193;2.76661;-0.000258049;
0.704467;1.22816;2.72606;-0.000214921;
0.704477;1.22434;2.68454;-0.000178015;
0.704487;1.22047;2.64222;-0.000147479;
0.704497;1.21658;2.59927;-0.000123436;
0.704507;1.21268;2.55585;-0.000105982;
0.704517;1.20878;2.51214;-9.5187e-05;
0.704527;1.2049;2.4683;-9.10931e-05;
0.704537;1.20106;2.42452;-9.37168e-05;
0.704547;1.19727;2.38096;-0.000103047;
0.704557;1.19355;2.33781;-0.000119046;
0.704567;1.18991;2.29522;-0.00014165;
0.704577;1.18636;2.25336;-0.000170767;
0.704587;1.18292;2.21241;-0.00020628;
0.704597;1.1796;2.17252;-0.000248046;
0.704607;1.17642;2.13386;-0.000295899;
0.704617;1.17339;2.09656;-0.000349647;
0.704627;1.17052;2.06079;-0.000409074;
0.704637;1.16781;2.02668;-0.000473944;
0.704647;1.1653;1.99437;-0.000543999;
0.704657;1.16297;1.96398;-0.00061896;
0.704667;1.16084;1.93564;-0.000698528;
0.704677;1.15893;1.90945;-0.000782389;
0.704687;1.15723;1.88551;-0.000870211;
0.704697;1.15575;1.86393;-0.000961647;
0.704707;1.1545;1.84479;-0.00105633;
0.704717;1.15349;1.82816;-0.0011539;
0.704727;1.15272;1.81411;-0.00125397;
0.704737;1.15218;1.80269;-0.00135613;
0.704747;1.15189;1.79395;-0.00145999;
0.704757;1.15185;1.78792;-0.00156515;
0.704767;1.15205;1.78463;-0.00167118;
0.704777;1.15249;1.78408;-0.00177768;
0.704787;1.15318;1.78629;-0.00188423;
0.704797;1.1541;1.79124;-0.0019904;
0.704807;1.15527;1.79891;-0.00209578;
0.704817;1.15666;1.80927;-0.00219996;
0.704827;1.15828;1.82229;-0.00230252;
0.704837;1.16011;1.8379;-0.00240307;
0.704847;1.16216;1.85606;-0.0025012;
0.704857;1.16442;1.87668;-0.00259654;
0.704867;1.16687;1.89969;-0.0026887;
0.704877;1.1695;1.925;-0.00277733;
0.704887;1.17231;1.95251;-0.00286206;
0.704897;1.17529;1.9821;-0.00294257;
0.704907;1.17842;2.01367;-0.00301853;
0.704917;1.18168;2.04708;-0.00308964;
0.704927;1.18508;2.08221;-0.00315563;
0.704937;1.18859;2.11892;-0.00321622;
0.704947;1.1922;2.15706;-0.00327118;
0.704957;1.19589;2.19649;-0.00332028;
0.704967;1.19966;2.23704;-0.00336334;
0.704977;1.20348;2.27855;-0.00340017;
0.704987;1.20735;2.32087;-0.00343063;
0.704997;1.21124;2.36383;-0.00345459;
0.705007;1.21514;2.40725;-0.00347197;
0.705017;1.21903;2.45096;-0.00348269;
0.705027;1.22291;2.49479;-0.00348671;
0.705037;1.22675;2.53858;-0.00348401;
0.705047;1.23054;2.58213;-0.0034746;
0.705057;1.23426;2.62529;-0.00345853;
0.705067;1.23791;2.66788;-0.00343585;
0.705077;1.24145;2.70974;-0.00340666;
0.705087;1.24489;2.75069;-0.00337107;
0.705097;1.24821;2.79058;-0.00332923;
0.705107;1.25139;2.82924;-0.0032813;
0.705117;1.25443;2.86654;-0.00322747;
0.705127;1.2573;2.90231;-0.00316797;
0.705137;1.26;2.93642;-0.00310303;
0.705147;1.26252;2.96873;-0.0030329;
0.705157;1.26485;2.99912;-0.00295786;
0.705167;1.26698;3.02747;-0.00287821;
0.705177;1.26889;3.05366;-0.00279428;
0.705187;1.27059;3.07759;-0.00270638;
0.705197;1.27207;3.09917;-0.00261487;
0.705207;1.27331;3.11831;-0.00252011;
0.705217;1.27433;3.13494;-0.00242246;
0.705227;1.2751;3.14899;-0.00232232;
0.705237;1.27563;3.16041;-0.00222008;
0.705247;1.27592;3.16915;-0.00211614;
0.705257;1.27596;3.17518;-0.00201091;
0.705267;1.27576;3.17848;-0.0019048;
0.705277;1.27532;3.17902;-0.00179823;
0.705287;1.27463;3.17682;-0.00169161;
0.705297;1.2737;3.17187;-0.00158536;
0.705307;1.27254;3.1642;-0.00147991;
0.705317;1.27114;3.15384;-0.00137565;
0.705327;1.26952;3.14082;-0.00127301;
0.705337;1.26768;3.12521;-0.00117239;
0.705347;1.26562;3.10705;-0.00107418;
0.705357;1.26337;3.08643;-0.000978765;
0.705367;1.26091;3.06342;-0.000886527;
0.705377;1.25827;3.03811;-0.000797829;
0.705387;1.25546;3.0106;-0.000713021;
0.705397;1.25248;2.98101;-0.000632438;
0.705407;1.24935;2.94944;-0.0005564;
0.705417;1.24608;2.91603;-0.000485209;
0.705427;1.24268;2.8809;-0.000419148;
0.705437;1.23917;2.84419;-0.00035848;
0.705447;1.23556;2.80605;-0.000303446;
0.705457;1.23186;2.76663;-0.000254267;
0.705467;1.22809;2.72608;-0.000211138;
0.705477;1.22426;2.68456;-0.000174232;
0.705487;1.2204;2.64224;-0.000143697;
0.705497;1.21651;2.59929;-0.000119654;
0.705507;1.2126;2.55587;-0.0001022;
0.705517;1.20871;2.51215;-9.14048e-05;
0.705527;1.20483;2.46832;-8.7311e-05;
0.705537;1.20099;2.42454;-8.99348e-05;
0.705547;1.1972;2.38098;-9.92652e-05;
0.705557;1.19347;2.33782;-0.000115265;
0.705567;1.18983;2.29523;-0.000137868;
0.705577;1.18628;2.25338;-0.000166985;
0.705587;1.18284;2.21243;-0.000202498;
0.705597;1.17953;2.17254;-0.000244265;
0.705607;1.17635;2.13387;-0.000292118;
0.705617;1.17331;2.09658;-0.000345865;
0.705627;1.17044;2.06081;-0.000405293;
0.705637;1.16774;2.0267;-0.000470163;
0.705647;1.16522;1.99439;-0.000540218;
0.705657;1.16289;1.964;-0.000615178;
0.705667;1.16077;1.93565;-0.000694747;
0.705677;1.15885;1.90946;-0.000778608;
0.705687;1.15715;1.88553;-0.00086643;
0.705697;1.15567;1.86395;-0.000957866;
0.705707;1.15443;1.84481;-0.00105255;
0.705717;1.15342;1.82818;-0.00115012;
0.705727;1.15264;1.81413;-0.00125018;
0.705737;1.15211;1.80271;-0.00135235;
0.705747;1.15182;1.79397;-0.00145621;
0.705757;1.15177;1.78794;-0.00156137;
0.705767;1.15197;1.78464;-0.0016674;
0.705777;1.15242;1.7841;-0.0017739;
0.705787;1.1531;1.78631;-0.00188045;
0.705797;1.15403;1.79125;-0.00198662;
0.705807;1.15519;1.79892;-0.002092;
0.705817;1.15658;1.80929;-0.00219618;
0.705827;1.1582;1.8223;-0.00229874;
0.705837;1.16004;1.83792;-0.00239929;
0.705847;1.16209;1.85608;-0.00249743;
0.705857;1.16434;1.8767;-0.00259276;
0.705867;1.16679;1.89971;-0.00268492;
0.705877;1.16943;1.92502;-0.00277355;
0.705887;1.17224;1.95252;-0.00285828;
0.705897;1.17521;1.98212;-0.00293879;
0.705907;1.17834;2.01368;-0.00301475;
0.705917;1.18161;2.0471;-0.00308586;
0.705927;1.185;2.08223;-0.00315185;
0.705937;1.18851;2.11894;-0.00321244;
0.705947;1.19212;2.15708;-0.0032674;
0.705957;1.19582;2.1965;-0.0033165;
0.705967;1.19958;2.23705;-0.00335956;
0.705977;1.20341;2.27857;-0.00339639;
0.705987;1.20727;2.32089;-0.00342685;
0.705997;1.21116;2.36384;-0.00345082;
0.706007;1.21506;2.40726;-0.00346819;
0.706017;1.21896;2.45098;-0.00347891;
0.706027;1.22283;2.49481;-0.00348293;
0.706037;1.22667;2.53859;-0.00348023;
0.706047;1.23046;2.58215;-0.00347083;
0.706057;1.23419;2.62531;-0.00345475;
0.706067;1.23783;2.6679;-0.00343207;
0.706077;1.24138;2.70975;-0.00340288;
0.706087;1.24482;2.75071;-0.00336729;
0.706097;1.24814;2.79059;-0.00332545;
0.706107;1.25132;2.82926;-0.00327752;
0.706117;1.25435;2.86655;-0.0032237;
0.706127;1.25722;2.90233;-0.00316419;
0.706137;1.25993;2.93644;-0.00309925;
0.706147;1.26245;2.96875;-0.00302912;
0.706157;1.26477;2.99914;-0.00295408;
0.706167;1.2669;3.02748;-0.00287444;
0.706177;1.26882;3.05367;-0.0027905;
0.706187;1.27052;3.07761;-0.0027026;
0.706197;1.27199;3.09919;-0.00261109;
0.706207;1.27324;3.11833;-0.00251633;
0.706217;1.27425;3.13496;-0.00241869;
0.706227;1.27502;3.14901;-0.00231855;
0.706237;1.27556;3.16043;-0.00221631;
0.706247;1.27584;3.16917;-0.00211237;
0.706257;1.27589;3.1752;-0.00200714;
0.706267;1.27569;3.1785;-0.00190103;
0.706277;1.27524;3.17904;-0.00179445;
0.706287;1.27455;3.17683;-0.00168783;
0.706297;1.27363;3.17189;-0.00158159;
0.706307;1.27246;3.16422;-0.00147613;
0.706317;1.27107;3.15385;-0.00137188;
0.706327;1.26944;3.14084;-0.00126924;
0.706337;1.2676;3.12522;-0.00116861;
0.706347;1.26555;3.10707;-0.0010704;
0.706357;1.26329;3.08644;-0.000974989;
0.706367;1.26084;3.06343;-0.000882752;
0.706377;1.2582;3.03812;-0.000794054;
0.706387;1.25539;3.01062;-0.000709245;
0.706397;1.25241;2.98103;-0.000628663;
0.706407;1.24928;2.94946;-0.000552625;
0.706417;1.246;2.91605;-0.000481434;
0.706427;1.24261;2.88092;-0.000415373;
0.706437;1.23909;2.84421;-0.000354705;
0.706447;1.23548;2.80607;-0.000299671;
0.706457;1.23178;2.76664;-0.000250492;
0.706467;1.22801;2.72609;-0.000207363;
0.706477;1.22419;2.68458;-0.000170457;
0.706487;1.22032;2.64226;-0.000139922;
0.706497;1.21643;2.59931;-0.00011588;
0.706507;1.21253;2.55589;-9.84258e-05;
0.706517;1.20863;2.51217;-8.76305e-05;
0.706527;1.20475;2.46834;-8.35368e-05;
0.706537;1.20091;2.42456;-8.61606e-05;
0.706547;1.19712;2.381;-9.54911e-05;
0.706557;1.1934;2.33784;-0.000111491;
0.706567;1.18976;2.29525;-0.000134094;
0.706577;1.18621;2.2534;-0.000163211;
0.706587;1.18277;2.21244;-0.000198724;
0.706597;1.17945;2.17256;-0.000240491;
0.706607;1.17627;2.13389;-0.000288344;
0.706617;1.17324;2.0966;-0.000342092;
0.706627;1.17036;2.06083;-0.000401519;
0.706637;1.16766;2.02672;-0.00046639;
0.706647;1.16514;1.9944;-0.000536445;
0.706657;1.16282;1.96402;-0.000611405;
0.706667;1.16069;1.93567;-0.000690974;
0.706677;1.15877;1.90948;-0.000774835;
0.706687;1.15708;1.88555;-0.000862658;
0.706697;1.1556;1.86397;-0.000954093;
0.706707;1.15435;1.84483;-0.00104878;
0.706717;1.15334;1.8282;-0.00114635;
0.706727;1.15257;1.81415;-0.00124641;
0.706737;1.15203;1.80273;-0.00134858;
0.706747;1.15174;1.79398;-0.00145244;
0.706757;1.1517;1.78796;-0.0015576;
0.706767;1.1519;1.78466;-0.00166363;
0.706777;1.15234;1.78412;-0.00177013;
0.706787;1.15303;1.78632;-0.00187667;
0.706797;1.15395;1.79127;-0.00198285;
0.706807;1.15512;1.79894;-0.00208823;
0.706817;1.15651;1.80931;-0.0021924;
0.706827;1.15813;1.82232;-0.00229497;
0.706837;1.15996;1.83794;-0.00239552;
0.706847;1.16201;1.85609;-0.00249365;
0.706857;1.16427;1.87672;-0.00258899;
0.706867;1.16672;1.89973;-0.00268115;
0.706877;1.16935;1.92504;-0.00276978;
0.706887;1.17216;1.95254;-0.00285451;
0.706897;1.17514;1.98214;-0.00293502;
0.706907;1.17827;2.0137;-0.00301098;
0.706917;1.18153;2.04712;-0.00308209;
0.706927;1.18493;2.08225;-0.00314808;
0.706937;1.18844;2.11895;-0.00320867;
0.706947;1.19205;2.1571;-0.00326363;
0.706957;1.19574;2.19652;-0.00331273;
0.706967;1.19951;2.23707;-0.00335579;
0.706977;1.20333;2.27859;-0.00339262;
0.706987;1.2072;2.32091;-0.00342308;
0.706997;1.21109;2.36386;-0.00344704;
0.707007;1.21499;2.40728;-0.00346442;
0.707017;1.21888;2.45099;-0.00347514;
0.707027;1.22276;2.49483;-0.00347916;
0.707037;1.2266;2.53861;-0.00347646;
0.707047;1.23039;2.58217;-0.00346706;
0.707057;1.23411;2.62533;-0.00345098;
0.707067;1.23775;2.66792;-0.0034283;
0.707077;1.2413;2.70977;-0.00339911;
0.707087;1.24474;2.75072;-0.00336352;
0.707097;1.24806;2.79061;-0.00332168;
0.707107;1.25124;2.82928;-0.00327375;
0.707117;1.25428;2.86657;-0.00321993;
0.707127;1.25715;2.90234;-0.00316042;
0.707137;1.25985;2.93645;-0.00309548;
0.707147;1.26237;2.96877;-0.00302535;
0.707157;1.2647;2.99916;-0.00295031;
0.707167;1.26682;3.0275;-0.00287067;
0.707177;1.26874;3.05369;-0.00278673;
0.707187;1.27044;3.07762;-0.00269883;
0.707197;1.27192;3.0992;-0.00260732;
0.707207;1.27316;3.11835;-0.00251256;
0.707217;1.27418;3.13498;-0.00241492;
0.707227;1.27495;3.14903;-0.00231478;
0.707237;1.27548;3.16045;-0.00221254;
0.707247;1.27577;3.16919;-0.0021086;
0.707257;1.27581;3.17522;-0.00200337;
0.707267;1.27561;3.17851;-0.00189726;
0.707277;1.27517;3.17906;-0.00179068;
0.707287;1.27448;3.17685;-0.00168406;
0.707297;1.27355;3.1719;-0.00157782;
0.707307;1.27239;3.16423;-0.00147236;
0.707317;1.27099;3.15387;-0.00136811;
0.707327;1.26937;3.14086;-0.00126547;
0.707337;1.26753;3.12524;-0.00116485;
