time;V(/IN);user0;
0.885399;0.0590426;0.330451;
0.885409;0.0538584;0.309905;
0.885419;0.0484615;0.288488;
0.885429;0.0428735;0.266284;
0.885439;0.0371162;0.243382;
0.885449;0.0312124;0.219871;
0.885459;0.0251855;0.195844;
0.885469;0.0190591;0.171396;
0.885479;0.0128575;0.146624;
0.885489;0.00660524;0.121625;
0.885499;0.000326864;0.0964983;
0.885509;-0.0059528;0.0713425;
0.885519;-0.012209;0.0462571;
0.885529;-0.018417;0.0213412;
0.885539;-0.0245523;-0.00330703;
0.885549;-0.0305907;-0.0275902;
0.885559;-0.0365083;-0.0514126;
0.885569;-0.0422819;-0.0746801;
0.885579;-0.0478887;-0.0973008;
0.885589;-0.0533064;-0.119186;
0.885599;-0.0585138;-0.140248;
0.885609;-0.0634902;-0.160405;
0.885619;-0.0682161;-0.179577;
0.885629;-0.0726727;-0.197689;
0.885639;-0.0768426;-0.214668;
0.885649;-0.0807091;-0.230448;
0.885659;-0.0842572;-0.244966;
0.885669;-0.0874727;-0.258166;
0.885679;-0.090343;-0.269995;
0.885689;-0.0928568;-0.280407;
0.885699;-0.0950041;-0.28936;
0.885709;-0.0967765;-0.296819;
0.885719;-0.098167;-0.302754;
0.885729;-0.09917;-0.307143;
0.885739;-0.0997816;-0.309968;
0.885749;-0.0999995;-0.311217;
0.885759;-0.0998227;-0.310886;
0.885769;-0.0992519;-0.308977;
0.885779;-0.0982894;-0.305496;
0.885789;-0.0969391;-0.300457;
0.885799;-0.0952062;-0.293881;
0.885809;-0.0930975;-0.285792;
0.885819;-0.0906214;-0.276224;
0.885829;-0.0877877;-0.265214;
0.885839;-0.0846075;-0.252806;
0.885849;-0.0810934;-0.239047;
0.885859;-0.0772593;-0.223993;
0.885869;-0.0731202;-0.207704;
0.885879;-0.0686926;-0.190242;
0.885889;-0.0639939;-0.171678;
0.885899;-0.0590426;-0.152084;
0.885909;-0.0538584;-0.131538;
0.885919;-0.0484615;-0.110121;
0.885929;-0.0428735;-0.0879179;
0.885939;-0.0371162;-0.0650154;
0.885949;-0.0312124;-0.0415044;
0.885959;-0.0251855;-0.0174776;
0.885969;-0.0190591;0.00697008;
0.885979;-0.0128575;0.0317423;
0.885989;-0.00660524;0.0567411;
0.885999;-0.000326864;0.081868;
0.886009;0.0059528;0.107024;
0.886019;0.012209;0.132109;
0.886029;0.018417;0.157025;
0.886039;0.0245523;0.181673;
0.886049;0.0305907;0.205957;
0.886059;0.0365083;0.229779;
0.886069;0.0422819;0.253046;
0.886079;0.0478887;0.275667;
0.886089;0.0533064;0.297552;
0.886099;0.0585138;0.318614;
0.886109;0.0634902;0.338771;
0.886119;0.0682161;0.357943;
0.886129;0.0726727;0.376055;
0.886139;0.0768426;0.393034;
0.886149;0.0807091;0.408814;
0.886159;0.0842572;0.423333;
0.886169;0.0874727;0.436532;
0.886179;0.090343;0.448362;
0.886189;0.0928568;0.458773;
0.886199;0.0950041;0.467726;
0.886209;0.0967765;0.475185;
0.886219;0.098167;0.48112;
0.886229;0.09917;0.485509;
0.886239;0.0997816;0.488334;
0.886249;0.0999995;0.489583;
0.886259;0.0998227;0.489253;
0.886269;0.0992519;0.487343;
0.886279;0.0982894;0.483862;
0.886289;0.0969391;0.478823;
0.886299;0.0952062;0.472247;
0.886309;0.0930975;0.464159;
0.886319;0.0906214;0.454591;
0.886329;0.0877877;0.443581;
0.886339;0.0846075;0.431172;
0.886349;0.0810934;0.417413;
0.886359;0.0772593;0.40236;
0.886369;0.0731202;0.38607;
0.886379;0.0686926;0.368608;
0.886389;0.0639939;0.350044;
0.886399;0.0590426;0.330451;
0.886409;0.0538584;0.309905;
0.886419;0.0484615;0.288488;
0.886429;0.0428735;0.266284;
0.886439;0.0371162;0.243382;
0.886449;0.0312124;0.219871;
0.886459;0.0251855;0.195844;
0.886469;0.0190591;0.171396;
0.886479;0.0128575;0.146624;
0.886489;0.00660524;0.121625;
0.886499;0.000326864;0.0964983;
0.886509;-0.0059528;0.0713425;
0.886519;-0.012209;0.0462571;
0.886529;-0.018417;0.0213412;
0.886539;-0.0245523;-0.00330703;
0.886549;-0.0305907;-0.0275902;
0.886559;-0.0365083;-0.0514126;
0.886569;-0.0422819;-0.0746801;
0.886579;-0.0478887;-0.0973008;
0.886589;-0.0533064;-0.119186;
0.886599;-0.0585138;-0.140248;
0.886609;-0.0634902;-0.160405;
0.886619;-0.0682161;-0.179577;
0.886629;-0.0726727;-0.197689;
0.886639;-0.0768426;-0.214668;
0.886649;-0.0807091;-0.230448;
0.886659;-0.0842572;-0.244966;
0.886669;-0.0874727;-0.258166;
0.886679;-0.090343;-0.269995;
0.886689;-0.0928568;-0.280407;
0.886699;-0.0950041;-0.28936;
0.886709;-0.0967765;-0.296819;
0.886719;-0.098167;-0.302754;
0.886729;-0.09917;-0.307143;
0.886739;-0.0997816;-0.309968;
0.886749;-0.0999995;-0.311217;
0.886759;-0.0998227;-0.310886;
0.886769;-0.0992519;-0.308977;
0.886779;-0.0982894;-0.305496;
0.886789;-0.0969391;-0.300457;
0.886799;-0.0952062;-0.293881;
0.886809;-0.0930975;-0.285792;
0.886819;-0.0906214;-0.276224;
0.886829;-0.0877877;-0.265214;
0.886839;-0.0846075;-0.252806;
0.886849;-0.0810934;-0.239047;
0.886859;-0.0772593;-0.223993;
0.886869;-0.0731202;-0.207704;
0.886879;-0.0686926;-0.190242;
0.886889;-0.0639939;-0.171678;
0.886899;-0.0590426;-0.152084;
0.886909;-0.0538584;-0.131538;
0.886919;-0.0484615;-0.110121;
0.886929;-0.0428735;-0.0879179;
0.886939;-0.0371162;-0.0650154;
0.886949;-0.0312124;-0.0415044;
0.886959;-0.0251855;-0.0174776;
0.886969;-0.0190591;0.00697008;
0.886979;-0.0128575;0.0317423;
0.886989;-0.00660524;0.0567411;
0.886999;-0.000326864;0.081868;
0.887009;0.0059528;0.107024;
0.887019;0.012209;0.132109;
0.887029;0.018417;0.157025;
0.887039;0.0245523;0.181673;
0.887049;0.0305907;0.205957;
0.887059;0.0365083;0.229779;
0.887069;0.0422819;0.253046;
0.887079;0.0478887;0.275667;
0.887089;0.0533064;0.297552;
0.887099;0.0585138;0.318614;
0.887109;0.0634902;0.338771;
0.887119;0.0682161;0.357943;
0.887129;0.0726727;0.376055;
0.887139;0.0768426;0.393034;
0.887149;0.0807091;0.408814;
0.887159;0.0842572;0.423333;
0.887169;0.0874727;0.436532;
0.887179;0.090343;0.448362;
0.887189;0.0928568;0.458773;
0.887199;0.0950041;0.467726;
0.887209;0.0967765;0.475185;
0.887219;0.098167;0.48112;
0.887229;0.09917;0.485509;
0.887239;0.0997816;0.488334;
0.887249;0.0999995;0.489583;
0.887259;0.0998227;0.489253;
0.887269;0.0992519;0.487343;
0.887279;0.0982894;0.483862;
0.887289;0.0969391;0.478823;
0.887299;0.0952062;0.472247;
0.887309;0.0930975;0.464159;
0.887319;0.0906214;0.454591;
0.887329;0.0877877;0.443581;
0.887339;0.0846075;0.431172;
0.887349;0.0810934;0.417413;
0.887359;0.0772593;0.40236;
0.887369;0.0731202;0.38607;
0.887379;0.0686926;0.368608;
0.887389;0.0639939;0.350044;
0.887399;0.0590426;0.330451;
0.887409;0.0538584;0.309905;
0.887419;0.0484615;0.288488;
0.887429;0.0428735;0.266284;
0.887439;0.0371162;0.243382;
0.887449;0.0312124;0.219871;
0.887459;0.0251855;0.195844;
0.887469;0.0190591;0.171396;
0.887479;0.0128575;0.146624;
0.887489;0.00660524;0.121625;
0.887499;0.000326864;0.0964983;
0.887509;-0.0059528;0.0713425;
0.887519;-0.012209;0.0462571;
0.887529;-0.018417;0.0213412;
0.887539;-0.0245523;-0.00330703;
0.887549;-0.0305907;-0.0275902;
0.887559;-0.0365083;-0.0514126;
0.887569;-0.0422819;-0.0746801;
0.887579;-0.0478887;-0.0973008;
0.887589;-0.0533064;-0.119186;
0.887599;-0.0585138;-0.140248;
0.887609;-0.0634902;-0.160405;
0.887619;-0.0682161;-0.179577;
0.887629;-0.0726727;-0.197689;
0.887639;-0.0768426;-0.214668;
0.887649;-0.0807091;-0.230448;
0.887659;-0.0842572;-0.244966;
0.887669;-0.0874727;-0.258166;
0.887679;-0.090343;-0.269995;
0.887689;-0.0928568;-0.280407;
0.887699;-0.0950041;-0.28936;
0.887709;-0.0967765;-0.296819;
0.887719;-0.098167;-0.302754;
0.887729;-0.09917;-0.307143;
0.887739;-0.0997816;-0.309968;
0.887749;-0.0999995;-0.311217;
0.887759;-0.0998227;-0.310886;
0.887769;-0.0992519;-0.308977;
0.887779;-0.0982894;-0.305496;
0.887789;-0.0969391;-0.300457;
0.887799;-0.0952062;-0.293881;
0.887809;-0.0930975;-0.285792;
0.887819;-0.0906214;-0.276224;
0.887829;-0.0877877;-0.265214;
0.887839;-0.0846075;-0.252806;
0.887849;-0.0810934;-0.239047;
0.887859;-0.0772593;-0.223993;
0.887869;-0.0731202;-0.207704;
0.887879;-0.0686926;-0.190242;
0.887889;-0.0639939;-0.171678;
0.887899;-0.0590426;-0.152084;
0.887909;-0.0538584;-0.131538;
0.887919;-0.0484615;-0.110121;
0.887929;-0.0428735;-0.0879179;
0.887939;-0.0371162;-0.0650154;
0.887949;-0.0312124;-0.0415044;
0.887959;-0.0251855;-0.0174776;
0.887969;-0.0190591;0.00697008;
0.887979;-0.0128575;0.0317423;
0.887989;-0.00660524;0.0567411;
0.887999;-0.000326864;0.081868;
0.888009;0.0059528;0.107024;
0.888019;0.012209;0.132109;
0.888029;0.018417;0.157025;
0.888039;0.0245523;0.181673;
0.888049;0.0305907;0.205957;
0.888059;0.0365083;0.229779;
0.888069;0.0422819;0.253046;
0.888079;0.0478887;0.275667;
0.888089;0.0533064;0.297552;
0.888099;0.0585138;0.318614;
0.888109;0.0634902;0.338771;
0.888119;0.0682161;0.357943;
0.888129;0.0726727;0.376055;
0.888139;0.0768426;0.393034;
0.888149;0.0807091;0.408814;
0.888159;0.0842572;0.423333;
0.888169;0.0874727;0.436532;
0.888179;0.090343;0.448362;
0.888189;0.0928568;0.458773;
0.888199;0.0950041;0.467726;
0.888209;0.0967765;0.475185;
0.888219;0.098167;0.48112;
0.888229;0.09917;0.485509;
0.888239;0.0997816;0.488334;
0.888249;0.0999995;0.489583;
0.888259;0.0998227;0.489253;
0.888269;0.0992519;0.487343;
0.888279;0.0982894;0.483862;
0.888289;0.0969391;0.478823;
0.888299;0.0952062;0.472247;
0.888309;0.0930975;0.464159;
0.888319;0.0906214;0.454591;
0.888329;0.0877877;0.443581;
0.888339;0.0846075;0.431172;
0.888349;0.0810934;0.417413;
0.888359;0.0772593;0.40236;
0.888369;0.0731202;0.38607;
0.888379;0.0686926;0.368608;
0.888389;0.0639939;0.350044;
0.888399;0.0590426;0.330451;
0.888409;0.0538584;0.309905;
0.888419;0.0484615;0.288488;
0.888429;0.0428735;0.266284;
0.888439;0.0371162;0.243382;
0.888449;0.0312124;0.219871;
0.888459;0.0251855;0.195844;
0.888469;0.0190591;0.171396;
0.888479;0.0128575;0.146624;
0.888489;0.00660524;0.121625;
0.888499;0.000326864;0.0964983;
0.888509;-0.0059528;0.0713425;
0.888519;-0.012209;0.0462571;
0.888529;-0.018417;0.0213412;
0.888539;-0.0245523;-0.00330703;
0.888549;-0.0305907;-0.0275902;
0.888559;-0.0365083;-0.0514126;
0.888569;-0.0422819;-0.0746801;
0.888579;-0.0478887;-0.0973008;
0.888589;-0.0533064;-0.119186;
0.888599;-0.0585138;-0.140248;
0.888609;-0.0634902;-0.160405;
0.888619;-0.0682161;-0.179577;
0.888629;-0.0726727;-0.197689;
0.888639;-0.0768426;-0.214668;
0.888649;-0.0807091;-0.230448;
0.888659;-0.0842572;-0.244966;
0.888669;-0.0874727;-0.258166;
0.888679;-0.090343;-0.269995;
0.888689;-0.0928568;-0.280407;
0.888699;-0.0950041;-0.28936;
0.888709;-0.0967765;-0.296819;
0.888719;-0.098167;-0.302754;
0.888729;-0.09917;-0.307143;
0.888739;-0.0997816;-0.309968;
0.888749;-0.0999995;-0.311217;
0.888759;-0.0998227;-0.310886;
0.888769;-0.0992519;-0.308977;
0.888779;-0.0982894;-0.305496;
0.888789;-0.0969391;-0.300457;
0.888799;-0.0952062;-0.293881;
0.888809;-0.0930975;-0.285792;
0.888819;-0.0906214;-0.276224;
0.888829;-0.0877877;-0.265214;
0.888839;-0.0846075;-0.252806;
0.888849;-0.0810934;-0.239047;
0.888859;-0.0772593;-0.223993;
0.888869;-0.0731202;-0.207704;
0.888879;-0.0686926;-0.190242;
0.888889;-0.0639939;-0.171678;
0.888899;-0.0590426;-0.152084;
0.888909;-0.0538584;-0.131538;
0.888919;-0.0484615;-0.110121;
0.888929;-0.0428735;-0.0879179;
0.888939;-0.0371162;-0.0650154;
0.888949;-0.0312124;-0.0415044;
0.888959;-0.0251855;-0.0174776;
0.888969;-0.0190591;0.00697008;
0.888979;-0.0128575;0.0317423;
0.888989;-0.00660524;0.0567411;
0.888999;-0.000326864;0.081868;
0.889009;0.0059528;0.107024;
0.889019;0.012209;0.132109;
0.889029;0.018417;0.157025;
0.889039;0.0245523;0.181673;
0.889049;0.0305907;0.205957;
0.889059;0.0365083;0.229779;
0.889069;0.0422819;0.253046;
0.889079;0.0478887;0.275667;
0.889089;0.0533064;0.297552;
0.889099;0.0585138;0.318614;
0.889109;0.0634902;0.338771;
0.889119;0.0682161;0.357943;
0.889129;0.0726727;0.376055;
0.889139;0.0768426;0.393034;
0.889149;0.0807091;0.408814;
0.889159;0.0842572;0.423333;
0.889169;0.0874727;0.436532;
0.889179;0.090343;0.448362;
0.889189;0.0928568;0.458773;
0.889199;0.0950041;0.467726;
0.889209;0.0967765;0.475185;
0.889219;0.098167;0.48112;
0.889229;0.09917;0.485509;
0.889239;0.0997816;0.488334;
0.889249;0.0999995;0.489583;
0.889259;0.0998227;0.489253;
0.889269;0.0992519;0.487343;
0.889279;0.0982894;0.483862;
0.889289;0.0969391;0.478823;
0.889299;0.0952062;0.472247;
0.889309;0.0930975;0.464159;
0.889319;0.0906214;0.454591;
0.889329;0.0877877;0.443581;
0.889339;0.0846075;0.431172;
0.889349;0.0810934;0.417413;
0.889359;0.0772593;0.40236;
0.889369;0.0731202;0.38607;
0.889379;0.0686926;0.368608;
0.889389;0.0639939;0.350044;
0.889399;0.0590426;0.330451;
0.889409;0.0538584;0.309905;
0.889419;0.0484615;0.288488;
0.889429;0.0428735;0.266284;
0.889439;0.0371162;0.243382;
0.889449;0.0312124;0.219871;
0.889459;0.0251855;0.195844;
0.889469;0.0190591;0.171396;
0.889479;0.0128575;0.146624;
0.889489;0.00660524;0.121625;
0.889499;0.000326864;0.0964983;
0.889509;-0.0059528;0.0713425;
0.889519;-0.012209;0.0462571;
0.889529;-0.018417;0.0213412;
0.889539;-0.0245523;-0.00330703;
0.889549;-0.0305907;-0.0275902;
0.889559;-0.0365083;-0.0514126;
0.889569;-0.0422819;-0.0746801;
0.889579;-0.0478887;-0.0973008;
0.889589;-0.0533064;-0.119186;
0.889599;-0.0585138;-0.140248;
0.889609;-0.0634902;-0.160405;
0.889619;-0.0682161;-0.179577;
0.889629;-0.0726727;-0.197689;
0.889639;-0.0768426;-0.214668;
0.889649;-0.0807091;-0.230448;
0.889659;-0.0842572;-0.244966;
0.889669;-0.0874727;-0.258166;
0.889679;-0.090343;-0.269995;
0.889689;-0.0928568;-0.280407;
0.889699;-0.0950041;-0.28936;
0.889709;-0.0967765;-0.296819;
0.889719;-0.098167;-0.302754;
0.889729;-0.09917;-0.307143;
0.889739;-0.0997816;-0.309968;
0.889749;-0.0999995;-0.311217;
0.889759;-0.0998227;-0.310886;
0.889769;-0.0992519;-0.308977;
0.889779;-0.0982894;-0.305496;
0.889789;-0.0969391;-0.300457;
0.889799;-0.0952062;-0.293881;
0.889809;-0.0930975;-0.285792;
0.889819;-0.0906214;-0.276224;
0.889829;-0.0877877;-0.265214;
0.889839;-0.0846075;-0.252806;
0.889849;-0.0810934;-0.239047;
0.889859;-0.0772593;-0.223993;
0.889869;-0.0731202;-0.207704;
0.889879;-0.0686926;-0.190242;
0.889889;-0.0639939;-0.171678;
0.889899;-0.0590426;-0.152084;
0.889909;-0.0538584;-0.131538;
0.889919;-0.0484615;-0.110121;
0.889929;-0.0428735;-0.0879179;
0.889939;-0.0371162;-0.0650154;
0.889949;-0.0312124;-0.0415044;
0.889959;-0.0251855;-0.0174776;
0.889969;-0.0190591;0.00697008;
0.889979;-0.0128575;0.0317423;
0.889989;-0.00660524;0.0567411;
0.889999;-0.000326864;0.081868;
0.890009;0.0059528;0.107024;
0.890019;0.012209;0.132109;
0.890029;0.018417;0.157025;
0.890039;0.0245523;0.181673;
0.890049;0.0305907;0.205957;
0.890059;0.0365083;0.229779;
0.890069;0.0422819;0.253046;
0.890079;0.0478887;0.275667;
0.890089;0.0533064;0.297552;
0.890099;0.0585138;0.318614;
0.890109;0.0634902;0.338771;
0.890119;0.0682161;0.357943;
0.890129;0.0726727;0.376055;
0.890139;0.0768426;0.393034;
0.890149;0.0807091;0.408814;
0.890159;0.0842572;0.423333;
0.890169;0.0874727;0.436532;
0.890179;0.090343;0.448361;
0.890189;0.0928568;0.458773;
0.890199;0.0950041;0.467726;
0.890209;0.0967765;0.475185;
0.890219;0.098167;0.48112;
0.890229;0.09917;0.485509;
0.890239;0.0997816;0.488334;
0.890249;0.0999995;0.489583;
0.890259;0.0998227;0.489253;
0.890269;0.0992519;0.487343;
0.890279;0.0982894;0.483862;
0.890289;0.0969391;0.478823;
0.890299;0.0952062;0.472247;
0.890309;0.0930975;0.464159;
0.890319;0.0906214;0.454591;
0.890329;0.0877877;0.443581;
0.890339;0.0846075;0.431172;
0.890349;0.0810934;0.417413;
0.890359;0.0772593;0.40236;
0.890369;0.0731202;0.38607;
0.890379;0.0686926;0.368608;
0.890389;0.0639939;0.350044;
0.890399;0.0590426;0.330451;
0.890409;0.0538584;0.309905;
0.890419;0.0484615;0.288488;
0.890429;0.0428735;0.266284;
0.890439;0.0371162;0.243382;
0.890449;0.0312124;0.219871;
0.890459;0.0251855;0.195844;
0.890469;0.0190591;0.171396;
0.890479;0.0128575;0.146624;
0.890489;0.00660524;0.121625;
0.890499;0.000326864;0.0964983;
0.890509;-0.0059528;0.0713425;
0.890519;-0.012209;0.0462571;
0.890529;-0.018417;0.0213412;
0.890539;-0.0245523;-0.00330703;
0.890549;-0.0305907;-0.0275902;
0.890559;-0.0365083;-0.0514126;
0.890569;-0.0422819;-0.0746801;
0.890579;-0.0478887;-0.0973008;
0.890589;-0.0533064;-0.119186;
0.890599;-0.0585138;-0.140248;
0.890609;-0.0634902;-0.160405;
0.890619;-0.0682161;-0.179577;
0.890629;-0.0726727;-0.197689;
0.890639;-0.0768426;-0.214668;
0.890649;-0.0807091;-0.230448;
0.890659;-0.0842572;-0.244966;
0.890669;-0.0874727;-0.258166;
0.890679;-0.090343;-0.269995;
0.890689;-0.0928568;-0.280407;
0.890699;-0.0950041;-0.28936;
0.890709;-0.0967765;-0.296819;
0.890719;-0.098167;-0.302754;
0.890729;-0.09917;-0.307143;
0.890739;-0.0997816;-0.309968;
0.890749;-0.0999995;-0.311217;
0.890759;-0.0998227;-0.310886;
0.890769;-0.0992519;-0.308977;
0.890779;-0.0982894;-0.305496;
0.890789;-0.0969391;-0.300457;
0.890799;-0.0952062;-0.293881;
0.890809;-0.0930975;-0.285792;
0.890819;-0.0906214;-0.276224;
0.890829;-0.0877877;-0.265214;
0.890839;-0.0846075;-0.252806;
0.890849;-0.0810934;-0.239047;
0.890859;-0.0772593;-0.223993;
0.890869;-0.0731202;-0.207704;
0.890879;-0.0686926;-0.190242;
0.890889;-0.0639939;-0.171678;
0.890899;-0.0590426;-0.152084;
0.890909;-0.0538584;-0.131538;
0.890919;-0.0484615;-0.110121;
0.890929;-0.0428735;-0.0879179;
0.890939;-0.0371162;-0.0650154;
0.890949;-0.0312124;-0.0415044;
0.890959;-0.0251855;-0.0174776;
0.890969;-0.0190591;0.00697007;
0.890979;-0.0128575;0.0317423;
0.890989;-0.00660524;0.0567411;
0.890999;-0.000326864;0.081868;
0.891009;0.0059528;0.107024;
0.891019;0.012209;0.132109;
0.891029;0.018417;0.157025;
0.891039;0.0245523;0.181673;
0.891049;0.0305907;0.205957;
0.891059;0.0365083;0.229779;
0.891069;0.0422819;0.253046;
0.891079;0.0478887;0.275667;
0.891089;0.0533064;0.297552;
0.891099;0.0585138;0.318614;
0.891109;0.0634902;0.338771;
0.891119;0.0682161;0.357943;
0.891129;0.0726727;0.376055;
0.891139;0.0768426;0.393034;
0.891149;0.0807091;0.408814;
0.891159;0.0842572;0.423333;
0.891169;0.0874727;0.436532;
0.891179;0.090343;0.448361;
0.891189;0.0928568;0.458773;
0.891199;0.0950041;0.467726;
0.891209;0.0967765;0.475185;
0.891219;0.098167;0.48112;
0.891229;0.09917;0.485509;
0.891239;0.0997816;0.488334;
0.891249;0.0999995;0.489583;
0.891259;0.0998227;0.489253;
0.891269;0.0992519;0.487343;
0.891279;0.0982894;0.483862;
0.891289;0.0969391;0.478823;
0.891299;0.0952062;0.472247;
0.891309;0.0930975;0.464159;
0.891319;0.0906214;0.454591;
0.891329;0.0877877;0.443581;
0.891339;0.0846075;0.431172;
0.891349;0.0810934;0.417413;
0.891359;0.0772593;0.40236;
0.891369;0.0731202;0.38607;
0.891379;0.0686926;0.368608;
0.891389;0.0639939;0.350044;
0.891399;0.0590426;0.330451;
0.891409;0.0538584;0.309905;
0.891419;0.0484615;0.288488;
0.891429;0.0428735;0.266284;
0.891439;0.0371162;0.243382;
0.891449;0.0312124;0.219871;
0.891459;0.0251855;0.195844;
0.891469;0.0190591;0.171396;
0.891479;0.0128575;0.146624;
0.891489;0.00660524;0.121625;
0.891499;0.000326864;0.0964983;
0.891509;-0.0059528;0.0713425;
0.891519;-0.012209;0.0462571;
0.891529;-0.018417;0.0213412;
0.891539;-0.0245523;-0.00330704;
0.891549;-0.0305907;-0.0275902;
0.891559;-0.0365083;-0.0514126;
0.891569;-0.0422819;-0.0746801;
0.891579;-0.0478887;-0.0973008;
0.891589;-0.0533064;-0.119186;
0.891599;-0.0585138;-0.140248;
0.891609;-0.0634902;-0.160405;
0.891619;-0.0682161;-0.179577;
0.891629;-0.0726727;-0.197689;
0.891639;-0.0768426;-0.214668;
0.891649;-0.0807091;-0.230448;
0.891659;-0.0842572;-0.244966;
0.891669;-0.0874727;-0.258166;
0.891679;-0.090343;-0.269995;
0.891689;-0.0928568;-0.280407;
0.891699;-0.0950041;-0.28936;
0.891709;-0.0967765;-0.296819;
0.891719;-0.098167;-0.302754;
0.891729;-0.09917;-0.307143;
0.891739;-0.0997816;-0.309968;
0.891749;-0.0999995;-0.311217;
0.891759;-0.0998227;-0.310886;
0.891769;-0.0992519;-0.308977;
0.891779;-0.0982894;-0.305496;
0.891789;-0.0969391;-0.300457;
0.891799;-0.0952062;-0.293881;
0.891809;-0.0930975;-0.285792;
0.891819;-0.0906214;-0.276224;
0.891829;-0.0877877;-0.265214;
0.891839;-0.0846075;-0.252806;
0.891849;-0.0810934;-0.239047;
0.891859;-0.0772593;-0.223993;
0.891869;-0.0731202;-0.207704;
0.891879;-0.0686926;-0.190242;
0.891889;-0.0639939;-0.171678;
0.891899;-0.0590426;-0.152084;
0.891909;-0.0538584;-0.131538;
0.891919;-0.0484615;-0.110121;
0.891929;-0.0428735;-0.0879179;
0.891939;-0.0371162;-0.0650154;
0.891949;-0.0312124;-0.0415044;
0.891959;-0.0251855;-0.0174776;
0.891969;-0.0190591;0.00697007;
0.891979;-0.0128575;0.0317422;
0.891989;-0.00660524;0.0567411;
0.891999;-0.000326864;0.081868;
0.892009;0.0059528;0.107024;
0.892019;0.012209;0.132109;
0.892029;0.018417;0.157025;
0.892039;0.0245523;0.181673;
0.892049;0.0305907;0.205957;
0.892059;0.0365083;0.229779;
0.892069;0.0422819;0.253046;
0.892079;0.0478887;0.275667;
0.892089;0.0533064;0.297552;
0.892099;0.0585138;0.318614;
0.892109;0.0634902;0.338771;
0.892119;0.0682161;0.357943;
