time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);V(/Vmid);
9.56924;6.90771;6.90671;9.33933;7.5;
9.56925;6.90808;6.90737;9.35844;7.5;
9.56926;6.9078;6.90737;9.37018;7.5;
9.56927;6.90685;6.9067;9.37449;7.5;
9.56928;6.90524;6.90539;9.37138;7.5;
9.56929;6.90298;6.90342;9.36084;7.5;
9.5693;6.90008;6.9008;9.34291;7.5;
9.56931;6.89655;6.89756;9.31768;7.5;
9.56932;6.89241;6.89369;9.28523;7.5;
9.56933;6.88766;6.88922;9.2457;7.5;
9.56934;6.88233;6.88416;9.19924;7.5;
9.56935;6.87644;6.87853;9.14604;7.5;
9.56936;6.87002;6.87236;9.08629;7.5;
9.56937;6.86308;6.86566;9.02025;7.5;
9.56938;6.85566;6.85847;8.94816;7.5;
9.56939;6.84778;6.85082;8.87032;7.5;
9.5694;6.83948;6.84273;8.78702;7.5;
9.56941;6.83079;6.83423;8.69861;7.5;
9.56942;6.82174;6.82536;8.60541;7.5;
9.56943;6.81236;6.81616;8.50782;7.5;
9.56944;6.80271;6.80666;8.4062;7.5;
9.56945;6.7928;6.79689;8.30096;7.5;
9.56946;6.78269;6.78691;8.19251;7.5;
9.56947;6.77241;6.77673;8.08129;7.5;
9.56948;6.76201;6.76642;7.96773;7.5;
9.56949;6.75152;6.756;7.85228;7.5;
9.5695;6.74098;6.74552;7.7354;7.5;
9.56951;6.73045;6.73502;7.61755;7.5;
9.56952;6.71995;6.72453;7.49919;7.5;
9.56953;6.70953;6.71412;7.38079;7.5;
9.56954;6.69923;6.7038;7.26283;7.5;
9.56955;6.6891;6.69363;7.14576;7.5;
9.56956;6.67917;6.68365;7.03005;7.5;
9.56957;6.66948;6.67388;6.91615;7.5;
9.56958;6.66007;6.66438;6.80453;7.5;
9.56959;6.65098;6.65519;6.69561;7.5;
9.5696;6.64224;6.64632;6.58982;7.5;
9.56961;6.63388;6.63783;6.48759;7.5;
9.56962;6.62595;6.62974;6.38932;7.5;
9.56963;6.61847;6.62209;6.29539;7.5;
9.56964;6.61147;6.61491;6.20618;7.5;
9.56965;6.60498;6.60822;6.12204;7.5;
9.56966;6.59902;6.60205;6.0433;7.5;
9.56967;6.59362;6.59643;5.97026;7.5;
9.56968;6.5888;6.59138;5.90322;7.5;
9.56969;6.58458;6.58691;5.84245;7.5;
9.5697;6.58098;6.58305;5.78817;7.5;
9.56971;6.578;6.57981;5.74061;7.5;
9.56972;6.57566;6.57721;5.69995;7.5;
9.56973;6.57397;6.57524;5.66635;7.5;
9.56974;6.57294;6.57393;5.63995;7.5;
9.56975;6.57256;6.57328;5.62084;7.5;
9.56976;6.57285;6.57328;5.6091;7.5;
9.56977;6.5738;6.57394;5.60479;7.5;
9.56978;6.57541;6.57526;5.6079;7.5;
9.56979;6.57767;6.57723;5.61845;7.5;
9.5698;6.58057;6.57984;5.63637;7.5;
9.56981;6.58409;6.58309;5.6616;7.5;
9.56982;6.58824;6.58696;5.69405;7.5;
9.56983;6.59299;6.59143;5.73358;7.5;
9.56984;6.59831;6.59649;5.78004;7.5;
9.56985;6.6042;6.60212;5.83324;7.5;
9.56986;6.61063;6.60829;5.89299;7.5;
9.56987;6.61756;6.61498;5.95903;7.5;
9.56988;6.62498;6.62217;6.03112;7.5;
9.56989;6.63286;6.62983;6.10896;7.5;
9.5699;6.64116;6.63792;6.19226;7.5;
9.56991;6.64986;6.64641;6.28067;7.5;
9.56992;6.65891;6.65528;6.37387;7.5;
9.56993;6.66828;6.66448;6.47147;7.5;
9.56994;6.67794;6.67398;6.57308;7.5;
9.56995;6.68784;6.68375;6.67833;7.5;
9.56996;6.69795;6.69374;6.78677;7.5;
9.56997;6.70823;6.70391;6.89799;7.5;
9.56998;6.71863;6.71422;7.01155;7.5;
9.56999;6.72912;6.72464;7.127;7.5;
9.57;6.73966;6.73512;7.24388;7.5;
9.57001;6.7502;6.74563;7.36173;7.5;
9.57002;6.76069;6.75611;7.48009;7.5;
9.57003;6.77111;6.76652;7.59849;7.5;
9.57004;6.78141;6.77684;7.71645;7.5;
9.57005;6.79154;6.78701;7.83352;7.5;
9.57006;6.80147;6.797;7.94923;7.5;
9.57007;6.81116;6.80676;8.06313;7.5;
9.57008;6.82057;6.81626;8.17475;7.5;
9.57009;6.82967;6.82546;8.28368;7.5;
9.5701;6.83841;6.83432;8.38946;7.5;
9.57011;6.84676;6.84281;8.49169;7.5;
9.57012;6.85469;6.8509;8.58996;7.5;
9.57013;6.86217;6.85855;8.68389;7.5;
9.57014;6.86917;6.86573;8.7731;7.5;
9.57015;6.87566;6.87242;8.85724;7.5;
9.57016;6.88162;6.87859;8.93599;7.5;
9.57017;6.88702;6.88421;9.00902;7.5;
9.57018;6.89184;6.88927;9.07606;7.5;
9.57019;6.89606;6.89373;9.13683;7.5;
9.5702;6.89967;6.89759;9.19111;7.5;
9.57021;6.90265;6.90083;9.23867;7.5;
9.57022;6.90499;6.90344;9.27933;7.5;
9.57023;6.90668;6.9054;9.31293;7.5;
9.57024;6.90771;6.90671;9.33933;7.5;
9.57025;6.90808;6.90737;9.35844;7.5;
9.57026;6.90779;6.90737;9.37018;7.5;
9.57027;6.90684;6.9067;9.37449;7.5;
9.57028;6.90524;6.90538;9.37138;7.5;
9.57029;6.90298;6.90341;9.36084;7.5;
9.5703;6.90008;6.9008;9.34291;7.5;
9.57031;6.89655;6.89755;9.31768;7.5;
9.57032;6.8924;6.89369;9.28523;7.5;
9.57033;6.88766;6.88922;9.2457;7.5;
9.57034;6.88233;6.88416;9.19924;7.5;
9.57035;6.87644;6.87853;9.14604;7.5;
9.57036;6.87002;6.87236;9.08629;7.5;
9.57037;6.86308;6.86566;9.02025;7.5;
9.57038;6.85566;6.85847;8.94816;7.5;
9.57039;6.84778;6.85082;8.87032;7.5;
9.5704;6.83948;6.84273;8.78702;7.5;
9.57041;6.83079;6.83423;8.69861;7.5;
9.57042;6.82173;6.82536;8.60541;7.5;
9.57043;6.81236;6.81616;8.50782;7.5;
9.57044;6.80271;6.80666;8.4062;7.5;
9.57045;6.7928;6.79689;8.30096;7.5;
9.57046;6.78269;6.7869;8.19251;7.5;
9.57047;6.77241;6.77673;8.08129;7.5;
9.57048;6.76201;6.76642;7.96773;7.5;
9.57049;6.75152;6.756;7.85228;7.5;
9.5705;6.74098;6.74552;7.7354;7.5;
9.57051;6.73044;6.73501;7.61755;7.5;
9.57052;6.71995;6.72453;7.49919;7.5;
9.57053;6.70953;6.71412;7.38079;7.5;
9.57054;6.69923;6.7038;7.26283;7.5;
9.57055;6.6891;6.69363;7.14576;7.5;
9.57056;6.67917;6.68364;7.03005;7.5;
9.57057;6.66948;6.67388;6.91615;7.5;
9.57058;6.66007;6.66438;6.80453;7.5;
9.57059;6.65097;6.65518;6.69561;7.5;
9.5706;6.64223;6.64632;6.58982;7.5;
9.57061;6.63388;6.63783;6.48759;7.5;
9.57062;6.62595;6.62974;6.38932;7.5;
9.57063;6.61847;6.62209;6.29539;7.5;
9.57064;6.61147;6.61491;6.20618;7.5;
9.57065;6.60498;6.60822;6.12204;7.5;
9.57066;6.59902;6.60205;6.0433;7.5;
9.57067;6.59362;6.59643;5.97026;7.5;
9.57068;6.5888;6.59138;5.90322;7.5;
9.57069;6.58458;6.58691;5.84245;7.5;
9.5707;6.58097;6.58305;5.78817;7.5;
9.57071;6.57799;6.57981;5.74061;7.5;
9.57072;6.57566;6.57721;5.69995;7.5;
9.57073;6.57397;6.57524;5.66635;7.5;
9.57074;6.57293;6.57393;5.63995;7.5;
9.57075;6.57256;6.57328;5.62084;7.5;
9.57076;6.57285;6.57328;5.6091;7.5;
9.57077;6.5738;6.57394;5.60479;7.5;
9.57078;6.57541;6.57526;5.6079;7.5;
9.57079;6.57767;6.57723;5.61845;7.5;
9.5708;6.58056;6.57984;5.63637;7.5;
9.57081;6.58409;6.58309;5.6616;7.5;
9.57082;6.58824;6.58696;5.69405;7.5;
9.57083;6.59298;6.59143;5.73358;7.5;
9.57084;6.59831;6.59649;5.78004;7.5;
9.57085;6.6042;6.60211;5.83324;7.5;
9.57086;6.61062;6.60829;5.89299;7.5;
9.57087;6.61756;6.61498;5.95903;7.5;
9.57088;6.62498;6.62217;6.03112;7.5;
9.57089;6.63286;6.62982;6.10896;7.5;
9.5709;6.64116;6.63792;6.19226;7.5;
9.57091;6.64986;6.64641;6.28067;7.5;
9.57092;6.65891;6.65528;6.37387;7.5;
9.57093;6.66828;6.66448;6.47147;7.5;
9.57094;6.67793;6.67398;6.57308;7.5;
9.57095;6.68784;6.68375;6.67833;7.5;
9.57096;6.69795;6.69373;6.78677;7.5;
9.57097;6.70823;6.70391;6.89799;7.5;
9.57098;6.71863;6.71422;7.01155;7.5;
9.57099;6.72912;6.72464;7.127;7.5;
9.571;6.73966;6.73512;7.24388;7.5;
9.57101;6.75019;6.74562;7.36173;7.5;
9.57102;6.76069;6.75611;7.48009;7.5;
9.57103;6.77111;6.76652;7.59849;7.5;
9.57104;6.78141;6.77684;7.71645;7.5;
9.57105;6.79154;6.78701;7.83352;7.5;
9.57106;6.80147;6.79699;7.94923;7.5;
9.57107;6.81116;6.80676;8.06313;7.5;
9.57108;6.82057;6.81626;8.17475;7.5;
9.57109;6.82967;6.82546;8.28368;7.5;
9.5711;6.83841;6.83432;8.38946;7.5;
9.57111;6.84676;6.84281;8.49169;7.5;
9.57112;6.85469;6.8509;8.58996;7.5;
9.57113;6.86217;6.85855;8.68389;7.5;
9.57114;6.86917;6.86573;8.7731;7.5;
9.57115;6.87566;6.87242;8.85724;7.5;
9.57116;6.88162;6.87859;8.93599;7.5;
9.57117;6.88702;6.88421;9.00902;7.5;
9.57118;6.89184;6.88926;9.07606;7.5;
9.57119;6.89606;6.89373;9.13683;7.5;
9.5712;6.89967;6.89759;9.19111;7.5;
9.57121;6.90265;6.90083;9.23867;7.5;
9.57122;6.90499;6.90344;9.27933;7.5;
9.57123;6.90668;6.9054;9.31293;7.5;
9.57124;6.90771;6.90671;9.33933;7.5;
9.57125;6.90808;6.90737;9.35844;7.5;
9.57126;6.90779;6.90736;9.37018;7.5;
9.57127;6.90684;6.9067;9.37449;7.5;
9.57128;6.90524;6.90538;9.37138;7.5;
9.57129;6.90298;6.90341;9.36084;7.5;
9.5713;6.90008;6.9008;9.34291;7.5;
9.57131;6.89655;6.89755;9.31768;7.5;
9.57132;6.8924;6.89369;9.28523;7.5;
9.57133;6.88766;6.88921;9.2457;7.5;
9.57134;6.88233;6.88415;9.19924;7.5;
9.57135;6.87644;6.87853;9.14604;7.5;
9.57136;6.87002;6.87235;9.08629;7.5;
9.57137;6.86308;6.86566;9.02025;7.5;
9.57138;6.85566;6.85847;8.94816;7.5;
9.57139;6.84778;6.85082;8.87032;7.5;
9.5714;6.83948;6.84272;8.78702;7.5;
9.57141;6.83078;6.83423;8.69861;7.5;
9.57142;6.82173;6.82536;8.60541;7.5;
9.57143;6.81236;6.81616;8.50782;7.5;
9.57144;6.8027;6.80666;8.4062;7.5;
9.57145;6.7928;6.79689;8.30096;7.5;
9.57146;6.78269;6.7869;8.19251;7.5;
9.57147;6.77241;6.77673;8.08129;7.5;
9.57148;6.76201;6.76641;7.96773;7.5;
9.57149;6.75152;6.756;7.85228;7.5;
9.5715;6.74098;6.74551;7.7354;7.5;
9.57151;6.73044;6.73501;7.61755;7.5;
9.57152;6.71994;6.72453;7.49919;7.5;
9.57153;6.70953;6.71411;7.38079;7.5;
9.57154;6.69923;6.7038;7.26283;7.5;
9.57155;6.6891;6.69363;7.14576;7.5;
9.57156;6.67917;6.68364;7.03005;7.5;
9.57157;6.66948;6.67388;6.91615;7.5;
9.57158;6.66007;6.66438;6.80453;7.5;
9.57159;6.65097;6.65518;6.69561;7.5;
9.5716;6.64223;6.64632;6.58982;7.5;
9.57161;6.63388;6.63783;6.48759;7.5;
9.57162;6.62595;6.62974;6.38932;7.5;
9.57163;6.61847;6.62209;6.29539;7.5;
9.57164;6.61147;6.61491;6.20618;7.5;
9.57165;6.60498;6.60822;6.12204;7.5;
9.57166;6.59902;6.60205;6.0433;7.5;
9.57167;6.59362;6.59643;5.97026;7.5;
9.57168;6.5888;6.59138;5.90322;7.5;
9.57169;6.58458;6.58691;5.84245;7.5;
9.5717;6.58097;6.58305;5.78817;7.5;
9.57171;6.57799;6.57981;5.74061;7.5;
9.57172;6.57565;6.57721;5.69995;7.5;
9.57173;6.57397;6.57524;5.66635;7.5;
9.57174;6.57293;6.57393;5.63995;7.5;
9.57175;6.57256;6.57327;5.62084;7.5;
9.57176;6.57285;6.57328;5.6091;7.5;
9.57177;6.5738;6.57394;5.60479;7.5;
9.57178;6.57541;6.57526;5.6079;7.5;
9.57179;6.57766;6.57723;5.61845;7.5;
9.5718;6.58056;6.57984;5.63637;7.5;
9.57181;6.58409;6.58309;5.6616;7.5;
9.57182;6.58824;6.58695;5.69405;7.5;
9.57183;6.59298;6.59143;5.73358;7.5;
9.57184;6.59831;6.59649;5.78004;7.5;
9.57185;6.6042;6.60211;5.83324;7.5;
9.57186;6.61062;6.60829;5.89299;7.5;
9.57187;6.61756;6.61498;5.95903;7.5;
9.57188;6.62498;6.62217;6.03112;7.5;
9.57189;6.63286;6.62982;6.10896;7.5;
9.5719;6.64116;6.63791;6.19226;7.5;
9.57191;6.64985;6.64641;6.28067;7.5;
9.57192;6.6589;6.65528;6.37387;7.5;
9.57193;6.66828;6.66448;6.47147;7.5;
9.57194;6.67793;6.67398;6.57308;7.5;
9.57195;6.68784;6.68375;6.67833;7.5;
9.57196;6.69795;6.69373;6.78677;7.5;
9.57197;6.70822;6.70391;6.89799;7.5;
9.57198;6.71863;6.71422;7.01155;7.5;
9.57199;6.72912;6.72464;7.127;7.5;
9.572;6.73966;6.73512;7.24388;7.5;
9.57201;6.75019;6.74562;7.36173;7.5;
9.57202;6.76069;6.7561;7.48009;7.5;
9.57203;6.77111;6.76652;7.59849;7.5;
9.57204;6.78141;6.77684;7.71645;7.5;
9.57205;6.79154;6.78701;7.83352;7.5;
9.57206;6.80147;6.79699;7.94923;7.5;
9.57207;6.81116;6.80676;8.06313;7.5;
9.57208;6.82057;6.81625;8.17475;7.5;
9.57209;6.82966;6.82545;8.28368;7.5;
9.5721;6.8384;6.83432;8.38946;7.5;
9.57211;6.84676;6.84281;8.49169;7.5;
9.57212;6.85469;6.8509;8.58996;7.5;
9.57213;6.86217;6.85855;8.68389;7.5;
9.57214;6.86917;6.86573;8.7731;7.5;
9.57215;6.87566;6.87242;8.85724;7.5;
9.57216;6.88162;6.87859;8.93599;7.5;
9.57217;6.88702;6.88421;9.00902;7.5;
9.57218;6.89184;6.88926;9.07606;7.5;
9.57219;6.89606;6.89373;9.13683;7.5;
9.5722;6.89967;6.89759;9.19111;7.5;
9.57221;6.90265;6.90083;9.23867;7.5;
9.57222;6.90499;6.90344;9.27933;7.5;
9.57223;6.90667;6.9054;9.31293;7.5;
9.57224;6.90771;6.90671;9.33933;7.5;
9.57225;6.90808;6.90737;9.35844;7.5;
9.57226;6.90779;6.90736;9.37018;7.5;
9.57227;6.90684;6.9067;9.37449;7.5;
9.57228;6.90523;6.90538;9.37138;7.5;
9.57229;6.90298;6.90341;9.36084;7.5;
9.5723;6.90008;6.9008;9.34291;7.5;
9.57231;6.89655;6.89755;9.31768;7.5;
9.57232;6.8924;6.89369;9.28523;7.5;
9.57233;6.88766;6.88921;9.2457;7.5;
9.57234;6.88233;6.88415;9.19924;7.5;
9.57235;6.87644;6.87853;9.14604;7.5;
9.57236;6.87001;6.87235;9.08629;7.5;
9.57237;6.86308;6.86566;9.02025;7.5;
9.57238;6.85566;6.85847;8.94816;7.5;
9.57239;6.84778;6.85081;8.87032;7.5;
9.5724;6.83948;6.84272;8.78702;7.5;
9.57241;6.83078;6.83423;8.69861;7.5;
9.57242;6.82173;6.82536;8.60541;7.5;
9.57243;6.81236;6.81616;8.50782;7.5;
9.57244;6.8027;6.80665;8.4062;7.5;
9.57245;6.7928;6.79689;8.30096;7.5;
9.57246;6.78269;6.7869;8.19251;7.5;
9.57247;6.77241;6.77673;8.08129;7.5;
9.57248;6.762;6.76641;7.96773;7.5;
9.57249;6.75151;6.75599;7.85228;7.5;
9.5725;6.74098;6.74551;7.7354;7.5;
9.57251;6.73044;6.73501;7.61755;7.5;
9.57252;6.71994;6.72453;7.49919;7.5;
9.57253;6.70953;6.71411;7.38079;7.5;
9.57254;6.69923;6.7038;7.26283;7.5;
9.57255;6.6891;6.69363;7.14576;7.5;
9.57256;6.67916;6.68364;7.03005;7.5;
9.57257;6.66947;6.67388;6.91615;7.5;
9.57258;6.66006;6.66438;6.80453;7.5;
9.57259;6.65097;6.65518;6.69561;7.5;
9.5726;6.64223;6.64632;6.58982;7.5;
9.57261;6.63388;6.63783;6.48759;7.5;
9.57262;6.62595;6.62974;6.38932;7.5;
9.57263;6.61847;6.62209;6.29539;7.5;
9.57264;6.61147;6.61491;6.20618;7.5;
9.57265;6.60498;6.60822;6.12204;7.5;
9.57266;6.59902;6.60205;6.0433;7.5;
9.57267;6.59362;6.59643;5.97026;7.5;
9.57268;6.5888;6.59138;5.90322;7.5;
9.57269;6.58458;6.58691;5.84245;7.5;
9.5727;6.58097;6.58305;5.78817;7.5;
9.57271;6.57799;6.57981;5.74061;7.5;
9.57272;6.57565;6.5772;5.69995;7.5;
9.57273;6.57396;6.57524;5.66635;7.5;
9.57274;6.57293;6.57393;5.63995;7.5;
9.57275;6.57256;6.57327;5.62084;7.5;
9.57276;6.57285;6.57328;5.6091;7.5;
9.57277;6.5738;6.57394;5.60479;7.5;
9.57278;6.57541;6.57526;5.6079;7.5;
9.57279;6.57766;6.57723;5.61845;7.5;
9.5728;6.58056;6.57984;5.63637;7.5;
9.57281;6.58409;6.58309;5.6616;7.5;
9.57282;6.58824;6.58695;5.69405;7.5;
9.57283;6.59298;6.59143;5.73358;7.5;
9.57284;6.59831;6.59648;5.78004;7.5;
9.57285;6.6042;6.60211;5.83324;7.5;
9.57286;6.61062;6.60828;5.89299;7.5;
9.57287;6.61756;6.61498;5.95903;7.5;
9.57288;6.62498;6.62217;6.03112;7.5;
9.57289;6.63286;6.62982;6.10896;7.5;
9.5729;6.64116;6.63791;6.19226;7.5;
9.57291;6.64985;6.64641;6.28067;7.5;
9.57292;6.6589;6.65527;6.37387;7.5;
9.57293;6.66827;6.66448;6.47147;7.5;
9.57294;6.67793;6.67398;6.57308;7.5;
9.57295;6.68783;6.68374;6.67833;7.5;
9.57296;6.69795;6.69373;6.78677;7.5;
9.57297;6.70822;6.7039;6.89799;7.5;
9.57298;6.71863;6.71422;7.01155;7.5;
9.57299;6.72912;6.72464;7.127;7.5;
9.573;6.73965;6.73512;7.24388;7.5;
9.57301;6.75019;6.74562;7.36173;7.5;
9.57302;6.76069;6.7561;7.48009;7.5;
9.57303;6.77111;6.76652;7.59849;7.5;
9.57304;6.7814;6.77684;7.71645;7.5;
9.57305;6.79154;6.78701;7.83352;7.5;
9.57306;6.80147;6.79699;7.94923;7.5;
9.57307;6.81116;6.80675;8.06313;7.5;
9.57308;6.82057;6.81625;8.17475;7.5;
9.57309;6.82966;6.82545;8.28368;7.5;
9.5731;6.8384;6.83432;8.38946;7.5;
9.57311;6.84676;6.84281;8.49169;7.5;
9.57312;6.85469;6.8509;8.58996;7.5;
9.57313;6.86217;6.85855;8.68389;7.5;
9.57314;6.86917;6.86573;8.7731;7.5;
9.57315;6.87566;6.87242;8.85724;7.5;
9.57316;6.88162;6.87859;8.93599;7.5;
9.57317;6.88702;6.88421;9.00902;7.5;
9.57318;6.89184;6.88926;9.07606;7.5;
9.57319;6.89606;6.89373;9.13683;7.5;
9.5732;6.89967;6.89759;9.19111;7.5;
9.57321;6.90265;6.90083;9.23867;7.5;
9.57322;6.90498;6.90343;9.27933;7.5;
9.57323;6.90667;6.9054;9.31293;7.5;
9.57324;6.90771;6.90671;9.33933;7.5;
9.57325;6.90808;6.90736;9.35844;7.5;
9.57326;6.90779;6.90736;9.37018;7.5;
9.57327;6.90684;6.9067;9.37449;7.5;
9.57328;6.90523;6.90538;9.37138;7.5;
9.57329;6.90298;6.90341;9.36084;7.5;
9.5733;6.90008;6.9008;9.34291;7.5;
9.57331;6.89655;6.89755;9.31768;7.5;
9.57332;6.8924;6.89368;9.28523;7.5;
9.57333;6.88765;6.88921;9.2457;7.5;
9.57334;6.88233;6.88415;9.19924;7.5;
9.57335;6.87644;6.87852;9.14604;7.5;
9.57336;6.87001;6.87235;9.08629;7.5;
9.57337;6.86308;6.86566;9.02025;7.5;
9.57338;6.85565;6.85847;8.94816;7.5;
9.57339;6.84778;6.85081;8.87032;7.5;
9.5734;6.83947;6.84272;8.78702;7.5;
9.57341;6.83078;6.83423;8.69861;7.5;
9.57342;6.82173;6.82536;8.60541;7.5;
9.57343;6.81236;6.81616;8.50782;7.5;
9.57344;6.8027;6.80665;8.4062;7.5;
9.57345;6.7928;6.79689;8.30096;7.5;
9.57346;6.78269;6.7869;8.19251;7.5;
9.57347;6.77241;6.77673;8.08129;7.5;
9.57348;6.762;6.76641;7.96773;7.5;
9.57349;6.75151;6.75599;7.85228;7.5;
9.5735;6.74098;6.74551;7.7354;7.5;
9.57351;6.73044;6.73501;7.61755;7.5;
9.57352;6.71994;6.72453;7.49919;7.5;
9.57353;6.70952;6.71411;7.38079;7.5;
9.57354;6.69923;6.7038;7.26283;7.5;
9.57355;6.68909;6.69363;7.14576;7.5;
9.57356;6.67916;6.68364;7.03005;7.5;
9.57357;6.66947;6.67388;6.91615;7.5;
9.57358;6.66006;6.66438;6.80453;7.5;
9.57359;6.65097;6.65518;6.69561;7.5;
9.5736;6.64223;6.64632;6.58982;7.5;
9.57361;6.63388;6.63783;6.48759;7.5;
9.57362;6.62595;6.62974;6.38932;7.5;
9.57363;6.61846;6.62209;6.29539;7.5;
9.57364;6.61147;6.6149;6.20618;7.5;
9.57365;6.60497;6.60822;6.12204;7.5;
9.57366;6.59902;6.60205;6.0433;7.5;
9.57367;6.59362;6.59643;5.97026;7.5;
9.57368;6.5888;6.59137;5.90322;7.5;
9.57369;6.58458;6.58691;5.84245;7.5;
9.5737;6.58097;6.58305;5.78817;7.5;
9.57371;6.57799;6.57981;5.74061;7.5;
9.57372;6.57565;6.5772;5.69995;7.5;
9.57373;6.57396;6.57524;5.66635;7.5;
9.57374;6.57293;6.57393;5.63995;7.5;
9.57375;6.57256;6.57327;5.62084;7.5;
9.57376;6.57285;6.57328;5.6091;7.5;
9.57377;6.5738;6.57394;5.60479;7.5;
9.57378;6.5754;6.57526;5.6079;7.5;
9.57379;6.57766;6.57723;5.61845;7.5;
9.5738;6.58056;6.57984;5.63637;7.5;
9.57381;6.58409;6.58309;5.6616;7.5;
9.57382;6.58824;6.58695;5.69405;7.5;
9.57383;6.59298;6.59142;5.73358;7.5;
9.57384;6.59831;6.59648;5.78004;7.5;
9.57385;6.6042;6.60211;5.83324;7.5;
9.57386;6.61062;6.60828;5.89299;7.5;
9.57387;6.61756;6.61498;5.95903;7.5;
9.57388;6.62498;6.62216;6.03112;7.5;
9.57389;6.63286;6.62982;6.10896;7.5;
9.5739;6.64116;6.63791;6.19226;7.5;
9.57391;6.64985;6.64641;6.28067;7.5;
9.57392;6.6589;6.65527;6.37387;7.5;
9.57393;6.66827;6.66448;6.47147;7.5;
9.57394;6.67793;6.67398;6.57308;7.5;
9.57395;6.68783;6.68374;6.67833;7.5;
9.57396;6.69794;6.69373;6.78677;7.5;
9.57397;6.70822;6.7039;6.89799;7.5;
9.57398;6.71863;6.71422;7.01155;7.5;
9.57399;6.72912;6.72464;7.127;7.5;
9.574;6.73965;6.73512;7.24388;7.5;
9.57401;6.75019;6.74562;7.36173;7.5;
9.57402;6.76069;6.7561;7.48009;7.5;
9.57403;6.77111;6.76652;7.59849;7.5;
9.57404;6.7814;6.77683;7.71645;7.5;
9.57405;6.79154;6.787;7.83352;7.5;
9.57406;6.80147;6.79699;7.94923;7.5;
9.57407;6.81116;6.80675;8.06313;7.5;
9.57408;6.82057;6.81625;8.17475;7.5;
9.57409;6.82966;6.82545;8.28368;7.5;
9.5741;6.8384;6.83431;8.38946;7.5;
9.57411;6.84675;6.84281;8.49169;7.5;
9.57412;6.85469;6.85089;8.58996;7.5;
9.57413;6.86217;6.85854;8.68389;7.5;
9.57414;6.86917;6.86573;8.7731;7.5;
9.57415;6.87566;6.87242;8.85724;7.5;
9.57416;6.88162;6.87858;8.93599;7.5;
9.57417;6.88702;6.88421;9.00902;7.5;
9.57418;6.89184;6.88926;9.07606;7.5;
9.57419;6.89606;6.89373;9.13683;7.5;
9.5742;6.89967;6.89759;9.19111;7.5;
9.57421;6.90264;6.90083;9.23867;7.5;
9.57422;6.90498;6.90343;9.27933;7.5;
9.57423;6.90667;6.9054;9.31293;7.5;
9.57424;6.90771;6.90671;9.33933;7.5;
9.57425;6.90808;6.90736;9.35844;7.5;
9.57426;6.90779;6.90736;9.37018;7.5;
9.57427;6.90684;6.9067;9.37449;7.5;
9.57428;6.90523;6.90538;9.37138;7.5;
9.57429;6.90297;6.90341;9.36084;7.5;
9.5743;6.90007;6.9008;9.34291;7.5;
9.57431;6.89655;6.89755;9.31768;7.5;
9.57432;6.8924;6.89368;9.28523;7.5;
9.57433;6.88765;6.88921;9.2457;7.5;
9.57434;6.88233;6.88415;9.19924;7.5;
9.57435;6.87644;6.87852;9.14604;7.5;
9.57436;6.87001;6.87235;9.08629;7.5;
9.57437;6.86307;6.86566;9.02025;7.5;
9.57438;6.85565;6.85847;8.94816;7.5;
9.57439;6.84778;6.85081;8.87032;7.5;
9.5744;6.83947;6.84272;8.78702;7.5;
9.57441;6.83078;6.83422;8.69861;7.5;
9.57442;6.82173;6.82536;8.60541;7.5;
9.57443;6.81236;6.81615;8.50782;7.5;
9.57444;6.8027;6.80665;8.4062;7.5;
9.57445;6.7928;6.79689;8.30096;7.5;
9.57446;6.78269;6.7869;8.19251;7.5;
9.57447;6.77241;6.77673;8.08129;7.5;
9.57448;6.762;6.76641;7.96773;7.5;
9.57449;6.75151;6.75599;7.85228;7.5;
9.5745;6.74098;6.74551;7.7354;7.5;
9.57451;6.73044;6.73501;7.61755;7.5;
9.57452;6.71994;6.72453;7.49919;7.5;
9.57453;6.70952;6.71411;7.38079;7.5;
9.57454;6.69923;6.7038;7.26283;7.5;
9.57455;6.68909;6.69362;7.14576;7.5;
9.57456;6.67916;6.68364;7.03005;7.5;
9.57457;6.66947;6.67388;6.91615;7.5;
9.57458;6.66006;6.66438;6.80453;7.5;
9.57459;6.65097;6.65518;6.69561;7.5;
9.5746;6.64223;6.64632;6.58982;7.5;
9.57461;6.63388;6.63782;6.48759;7.5;
9.57462;6.62594;6.62974;6.38932;7.5;
9.57463;6.61846;6.62209;6.29539;7.5;
9.57464;6.61146;6.6149;6.20618;7.5;
9.57465;6.60497;6.60821;6.12204;7.5;
9.57466;6.59902;6.60205;6.0433;7.5;
9.57467;6.59362;6.59643;5.97026;7.5;
9.57468;6.5888;6.59137;5.90322;7.5;
9.57469;6.58458;6.58691;5.84245;7.5;
9.5747;6.58097;6.58305;5.78817;7.5;
9.57471;6.57799;6.57981;5.74061;7.5;
9.57472;6.57565;6.5772;5.69995;7.5;
9.57473;6.57396;6.57524;5.66635;7.5;
9.57474;6.57293;6.57393;5.63995;7.5;
9.57475;6.57256;6.57327;5.62084;7.5;
9.57476;6.57285;6.57327;5.6091;7.5;
9.57477;6.5738;6.57394;5.60479;7.5;
9.57478;6.5754;6.57525;5.6079;7.5;
9.57479;6.57766;6.57722;5.61845;7.5;
9.5748;6.58056;6.57984;5.63637;7.5;
9.57481;6.58409;6.58308;5.6616;7.5;
9.57482;6.58823;6.58695;5.69405;7.5;
